Player,: Kurihara Syusuke,,,,,,,,,,,,,,,,,,,,,
Session,: 20190529 Top Kanto League 7sec vs RKU.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Start,43:35.6,,,,,,,,,,,,,,,,,,,,,
End,57:29.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Time,Cumulative Time,Heart Rate,Heart Rate Zone,Speed (km/h),Speed Zone,Distance (m),X (m),Y (m),Latitude,Longitude,Sats,Acceleration (m/s/s),Bodyload,Impact Z1,Impact Z2,Impact Z3,Impact Z4,Impact Z5,Impact Z6,Split Name,Acceleration Load (m/s/s),Filtered Velocity (km/h)
46:49.1,03:13.5,0,1,4.68,1,241.871,40.193,48.264,35.89775615,139.935826, T 5,0.05,5.3,0,0,0,0,0,0,,0.05,4.716
46:49.1,03:13.5,0,1,4.752,1,241.959,40.201,48.177,35.89775615,139.935826, T 5,0.05,5.3,0,0,0,0,0,0,,0.05,4.716
46:49.2,03:13.6,0,1,4.824,1,242.047,40.208,48.091,35.89775615,139.935826, T 5,0.05,5.3,0,0,0,0,0,0,,0.05,4.716
46:49.3,03:13.7,0,1,4.716,1,242.136,40.206,48.015,35.8977541,139.9358259, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,4.662
46:49.3,03:13.7,0,1,4.608,1,242.222,40.203,47.939,35.8977541,139.9358259, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,4.662
46:49.4,03:13.8,0,1,4.5,1,242.306,40.2,47.863,35.8977541,139.9358259, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,4.662
46:49.5,03:13.9,0,1,4.728,1,242.412,40.2,47.767,35.89775149,139.9358259, T 5,0.25,5.3,0,0,0,0,0,0,,0.25,4.842
46:49.5,03:13.9,0,1,4.956,1,242.502,40.199,47.671,35.89775149,139.9358259, T 5,0.25,5.3,0,0,0,0,0,0,,0.25,4.842
46:49.6,03:14.0,0,1,5.184,1,242.595,40.199,47.574,35.89775149,139.9358259, T 5,0.25,5.3,0,0,0,0,0,0,,0.25,4.842
46:49.7,03:14.1,0,1,5.184,1,242.691,40.189,47.484,35.89774904,139.9358256, T 5,0.475,5.3,0,0,0,0,0,0,,0.475,5.184
46:49.7,03:14.1,0,1,5.184,1,242.787,40.178,47.393,35.89774904,139.9358256, T 5,0.475,5.3,0,0,0,0,0,0,,0.475,5.184
46:49.8,03:14.2,0,1,5.184,1,242.883,40.168,47.303,35.89774904,139.9358256, T 5,0.475,5.3,0,0,0,0,0,0,,0.475,5.184
46:49.9,03:14.3,0,1,5.016,1,242.978,40.178,47.22,35.89774682,139.9358259, T 5,-0.35,5.3,0,0,0,0,0,0,,-0.35,4.932
46:49.9,03:14.3,0,1,4.848,1,243.069,40.189,47.138,35.89774682,139.9358259, T 5,-0.35,5.3,0,0,0,0,0,0,,-0.35,4.932
46:50.0,03:14.4,0,1,4.68,1,243.157,40.2,47.056,35.89774682,139.9358259, T 5,-0.35,5.3,0,0,0,0,0,0,,-0.35,4.932
46:50.1,03:14.5,0,1,4.656,1,243.244,40.181,46.973,35.89774458,139.9358253, T 5,-0.4,5.3,0,0,0,0,0,0,,-0.4,4.644
46:50.1,03:14.5,0,1,4.632,1,243.33,40.162,46.891,35.89774458,139.9358253, T 5,-0.4,5.3,0,0,0,0,0,0,,-0.4,4.644
46:50.2,03:14.6,0,1,4.608,1,243.415,40.143,46.808,35.89774458,139.9358253, T 5,-0.4,5.3,0,0,0,0,0,0,,-0.4,4.644
46:50.3,03:14.7,0,1,4.56,1,243.5,40.119,46.734,35.8977426,139.9358245, T 5,-0.15,5.3,0,0,0,0,0,0,,-0.15,4.536
46:50.3,03:14.7,0,1,4.512,1,243.584,40.096,46.661,35.8977426,139.9358245, T 5,-0.15,5.3,0,0,0,0,0,0,,-0.15,4.536
46:50.4,03:14.8,0,1,4.464,1,243.667,40.073,46.587,35.8977426,139.9358245, T 5,-0.15,5.3,0,0,0,0,0,0,,-0.15,4.536
46:50.5,03:14.9,0,1,4.392,1,243.749,40.076,46.512,35.89774057,139.9358246, T 5,-0.25,5.3,0,0,0,0,0,0,,-0.25,4.356
46:50.5,03:14.9,0,1,4.32,1,243.83,40.08,46.437,35.89774057,139.9358246, T 5,-0.25,5.3,0,0,0,0,0,0,,-0.25,4.356
46:50.6,03:15.0,0,1,4.248,1,243.909,40.084,46.362,35.89774057,139.9358246, T 5,-0.25,5.3,0,0,0,0,0,0,,-0.25,4.356
46:50.7,03:15.1,0,1,4.236,1,243.988,40.087,46.287,35.89773854,139.9358247, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,4.23
46:50.7,03:15.1,0,1,4.224,1,244.066,40.09,46.212,35.89773854,139.9358247, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,4.23
46:50.8,03:15.2,0,1,4.212,1,244.144,40.093,46.137,35.89773854,139.9358247, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,4.23
46:50.9,03:15.3,0,1,4.14,1,244.222,40.107,46.065,35.89773659,139.9358252, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,4.104
46:50.9,03:15.3,0,1,4.068,1,244.298,40.121,45.993,35.89773659,139.9358252, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,4.104
46:51.0,03:15.4,0,1,3.996,1,244.372,40.135,45.921,35.89773659,139.9358252, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,4.104
46:51.1,03:15.5,0,1,4.068,1,244.447,40.136,45.85,35.89773465,139.9358252, T 5,0,5.3,0,0,0,0,0,0,,0,4.104
46:51.1,03:15.5,0,1,4.14,1,244.523,40.137,45.778,35.89773465,139.9358252, T 5,0,5.3,0,0,0,0,0,0,,0,4.104
46:51.2,03:15.6,0,1,4.212,1,244.6,40.138,45.706,35.89773465,139.9358252, T 5,0,5.3,0,0,0,0,0,0,,0,4.104
46:51.3,03:15.7,0,1,4.14,1,244.678,40.138,45.631,35.89773264,139.9358253, T 5,0,5.3,0,0,0,0,0,0,,0,4.104
46:51.3,03:15.7,0,1,4.068,1,244.754,40.139,45.557,35.89773264,139.9358253, T 5,0,5.3,0,0,0,0,0,0,,0,4.104
46:51.4,03:15.8,0,1,3.996,1,244.828,40.14,45.482,35.89773264,139.9358253, T 5,0,5.3,0,0,0,0,0,0,,0,4.104
46:51.5,03:15.9,0,1,4.02,1,244.903,40.118,45.418,35.8977309,139.9358245, T 5,-0.1,5.3,0,0,0,0,0,0,,-0.1,4.032
46:51.5,03:15.9,0,1,4.044,1,244.977,40.096,45.353,35.8977309,139.9358245, T 5,-0.1,5.3,0,0,0,0,0,0,,-0.1,4.032
46:51.6,03:16.0,0,1,4.068,1,245.052,40.073,45.289,35.8977309,139.9358245, T 5,-0.1,5.3,0,0,0,0,0,0,,-0.1,4.032
46:51.7,03:16.1,0,1,4.044,1,245.129,40.052,45.217,35.89772894,139.9358238, T 5,0,5.3,0,0,0,0,0,0,,0,4.032
46:51.7,03:16.1,0,1,4.02,1,245.204,40.031,45.145,35.89772894,139.9358238, T 5,0,5.3,0,0,0,0,0,0,,0,4.032
46:51.8,03:16.2,0,1,3.996,1,245.278,40.01,45.072,35.89772894,139.9358238, T 5,0,5.3,0,0,0,0,0,0,,0,4.032
46:51.9,03:16.3,0,1,3.864,1,245.351,39.997,45.013,35.89772734,139.9358234, T 5,-0.325,5.3,0,0,0,0,0,0,,-0.325,3.798
46:51.9,03:16.3,0,1,3.732,1,245.421,39.984,44.953,35.89772734,139.9358234, T 5,-0.325,5.3,0,0,0,0,0,0,,-0.325,3.798
46:52.0,03:16.4,0,1,3.6,1,245.489,39.971,44.894,35.89772734,139.9358234, T 5,-0.325,5.3,0,0,0,0,0,0,,-0.325,3.798
46:52.1,03:16.5,0,1,3.588,1,245.556,39.977,44.835,35.89772573,139.9358236, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,3.582
46:52.1,03:16.5,0,1,3.576,1,245.622,39.984,44.775,35.89772573,139.9358236, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,3.582
46:52.2,03:16.6,0,1,3.564,1,245.688,39.991,44.716,35.89772573,139.9358236, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,3.582
46:52.3,03:16.7,0,1,3.54,1,245.754,40.019,44.659,35.89772418,139.9358245, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.528
46:52.3,03:16.7,0,1,3.516,1,245.819,40.046,44.601,35.89772418,139.9358245, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.528
46:52.4,03:16.8,0,1,3.492,1,245.884,40.074,44.544,35.89772418,139.9358245, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.528
46:52.5,03:16.9,0,1,3.624,1,245.95,40.087,44.478,35.89772238,139.9358249, T 5,0.225,5.3,0,0,0,0,0,0,,0.225,3.69
46:52.5,03:16.9,0,1,3.756,1,246.019,40.1,44.411,35.89772238,139.9358249, T 5,0.225,5.3,0,0,0,0,0,0,,0.225,3.69
46:52.6,03:17.0,0,1,3.888,1,246.089,40.112,44.344,35.89772238,139.9358249, T 5,0.225,5.3,0,0,0,0,0,0,,0.225,3.69
46:52.7,03:17.1,0,1,3.888,1,246.161,40.091,44.282,35.89772069,139.9358242, T 5,0.275,5.3,0,0,0,0,0,0,,0.275,3.888
46:52.7,03:17.1,0,1,3.888,1,246.233,40.069,44.219,35.89772069,139.9358242, T 5,0.275,5.3,0,0,0,0,0,0,,0.275,3.888
46:52.8,03:17.2,0,1,3.888,1,246.305,40.047,44.157,35.89772069,139.9358242, T 5,0.275,5.3,0,0,0,0,0,0,,0.275,3.888
46:52.9,03:17.3,0,1,3.888,1,246.377,40.052,44.087,35.89771881,139.9358244, T 5,0,5.3,0,0,0,0,0,0,,0,3.888
46:52.9,03:17.3,0,1,3.888,1,246.449,40.058,44.018,35.89771881,139.9358244, T 5,0,5.3,0,0,0,0,0,0,,0,3.888
46:53.0,03:17.4,0,1,3.888,1,246.521,40.063,43.949,35.89771881,139.9358244, T 5,0,5.3,0,0,0,0,0,0,,0,3.888
46:53.1,03:17.5,0,1,3.804,1,246.611,40.089,43.878,35.8977169,139.9358253, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,3.762
46:53.1,03:17.5,0,1,3.72,1,246.68,40.115,43.807,35.8977169,139.9358253, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,3.762
46:53.2,03:17.6,0,1,3.636,1,246.748,40.142,43.736,35.8977169,139.9358253, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,3.762
46:53.3,03:17.7,0,1,3.66,1,246.816,40.137,43.671,35.89771515,139.9358251, T 5,-0.125,5.3,0,0,0,0,0,0,,-0.125,3.672
46:53.3,03:17.7,0,1,3.684,1,246.884,40.132,43.607,35.89771515,139.9358251, T 5,-0.125,5.3,0,0,0,0,0,0,,-0.125,3.672
46:53.4,03:17.8,0,1,3.708,1,246.952,40.127,43.542,35.89771515,139.9358251, T 5,-0.125,5.3,0,0,0,0,0,0,,-0.125,3.672
46:53.5,03:17.9,0,1,3.672,1,247.038,40.152,43.473,35.89771327,139.9358259, T 5,-0.025,5.3,0,0,0,0,0,0,,-0.025,3.654
46:53.5,03:17.9,0,1,3.636,1,247.106,40.176,43.403,35.89771327,139.9358259, T 5,-0.025,5.3,0,0,0,0,0,0,,-0.025,3.654
46:53.6,03:18.0,0,1,3.6,1,247.173,40.2,43.334,35.89771327,139.9358259, T 5,-0.025,5.3,0,0,0,0,0,0,,-0.025,3.654
46:53.7,03:18.1,0,1,3.612,1,247.24,40.214,43.271,35.89771157,139.9358264, T 5,-0.05,5.3,0,0,0,0,0,0,,-0.05,3.618
46:53.7,03:18.1,0,1,3.624,1,247.307,40.229,43.208,35.89771157,139.9358264, T 5,-0.05,5.3,0,0,0,0,0,0,,-0.05,3.618
46:53.8,03:18.2,0,1,3.636,1,247.374,40.243,43.145,35.89771157,139.9358264, T 5,-0.05,5.3,0,0,0,0,0,0,,-0.05,3.618
46:53.9,03:18.3,0,1,3.684,1,247.448,40.246,43.075,35.89770966,139.9358265, T 5,0.125,5.3,0,0,0,0,0,0,,0.125,3.708
46:53.9,03:18.3,0,1,3.732,1,247.517,40.248,43.004,35.89770966,139.9358265, T 5,0.125,5.3,0,0,0,0,0,0,,0.125,3.708
46:54.0,03:18.4,0,1,3.78,1,247.586,40.251,42.933,35.89770966,139.9358265, T 5,0.125,5.3,0,0,0,0,0,0,,0.125,3.708
46:54.1,03:18.5,0,1,3.744,1,247.656,40.263,42.866,35.89770786,139.9358269, T 5,0.025,5.3,0,0,0,0,0,0,,0.025,3.726
46:54.1,03:18.5,0,1,3.708,1,247.725,40.274,42.8,35.89770786,139.9358269, T 5,0.025,5.3,0,0,0,0,0,0,,0.025,3.726
46:54.2,03:18.6,0,1,3.672,1,247.793,40.286,42.733,35.89770786,139.9358269, T 5,0.025,5.3,0,0,0,0,0,0,,0.025,3.726
46:54.3,03:18.7,0,1,3.744,1,247.885,40.303,42.657,35.89770581,139.9358275, T 5,0.075,5.3,0,0,0,0,0,0,,0.075,3.78
46:54.3,03:18.7,0,1,3.816,1,247.955,40.321,42.581,35.89770581,139.9358275, T 5,0.075,5.3,0,0,0,0,0,0,,0.075,3.78
46:54.4,03:18.8,0,1,3.888,1,248.027,40.339,42.505,35.89770581,139.9358275, T 5,0.075,5.3,0,0,0,0,0,0,,0.075,3.78
46:54.5,03:18.9,0,1,3.78,1,248.098,40.346,42.44,35.89770404,139.9358277, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.726
46:54.5,03:18.9,0,1,3.672,1,248.167,40.352,42.374,35.89770404,139.9358277, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.726
46:54.6,03:19.0,0,1,3.564,1,248.234,40.359,42.309,35.89770404,139.9358277, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.726
46:54.7,03:19.1,0,1,3.564,1,248.3,40.352,42.243,35.89770226,139.9358274, T 5,-0.225,5.3,0,0,0,0,0,0,,-0.225,3.564
46:54.7,03:19.1,0,1,3.564,1,248.366,40.345,42.177,35.89770226,139.9358274, T 5,-0.225,5.3,0,0,0,0,0,0,,-0.225,3.564
46:54.8,03:19.2,0,1,3.564,1,248.432,40.338,42.111,35.89770226,139.9358274, T 5,-0.225,5.3,0,0,0,0,0,0,,-0.225,3.564
46:54.9,03:19.3,0,1,3.528,1,248.507,40.334,42.043,35.89770042,139.9358273, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.51
46:54.9,03:19.3,0,1,3.492,1,248.572,40.331,41.975,35.89770042,139.9358273, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.51
46:55.0,03:19.4,0,1,3.456,1,248.636,40.328,41.907,35.89770042,139.9358273, T 5,-0.075,5.3,0,0,0,0,0,0,,-0.075,3.51
46:55.1,03:19.5,0,1,3.468,1,248.71,40.299,41.847,35.89769877,139.9358264, T 5,-0.05,5.3,0,0,0,0,0,0,,-0.05,3.474
46:55.1,03:19.5,0,1,3.48,1,248.774,40.269,41.786,35.89769877,139.9358264, T 5,-0.05,5.3,0,0,0,0,0,0,,-0.05,3.474
46:55.2,03:19.6,0,1,3.492,1,248.839,40.24,41.725,35.89769877,139.9358264, T 5,-0.05,5.3,0,0,0,0,0,0,,-0.05,3.474
46:55.3,03:19.7,0,1,3.336,1,248.902,40.239,41.673,35.89769736,139.9358263, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,3.258
46:55.3,03:19.7,0,1,3.18,1,248.962,40.238,41.62,35.89769736,139.9358263, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,3.258
46:55.4,03:19.8,0,1,3.024,1,249.02,40.237,41.568,35.89769736,139.9358263, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,3.258
46:55.5,03:19.9,0,1,2.964,1,249.075,40.248,41.517,35.89769599,139.9358267, T 5,-0.45,5.3,0,0,0,0,0,0,,-0.45,2.934
46:55.5,03:19.9,0,1,2.904,1,249.13,40.259,41.467,35.89769599,139.9358267, T 5,-0.45,5.3,0,0,0,0,0,0,,-0.45,2.934
46:55.6,03:20.0,0,1,2.844,1,249.183,40.271,41.416,35.89769599,139.9358267, T 5,-0.45,5.3,0,0,0,0,0,0,,-0.45,2.934
46:55.7,03:20.1,0,1,2.7,1,249.234,40.29,41.378,35.89769497,139.9358273, T 5,-0.425,5.3,0,0,0,0,0,0,,-0.425,2.628
46:55.7,03:20.1,0,1,2.556,1,249.283,40.309,41.34,35.89769497,139.9358273, T 5,-0.425,5.3,0,0,0,0,0,0,,-0.425,2.628
46:55.8,03:20.2,0,1,2.412,1,249.329,40.328,41.303,35.89769497,139.9358273, T 5,-0.425,5.3,0,0,0,0,0,0,,-0.425,2.628
46:55.9,03:20.3,0,1,2.568,1,249.44,40.358,41.239,35.89769323,139.9358283, T 5,0.025,5.3,0,0,0,0,0,0,,0.025,2.646
46:55.9,03:20.3,0,1,2.724,1,249.489,40.388,41.174,35.89769323,139.9358283, T 5,0.025,5.3,0,0,0,0,0,0,,0.025,2.646
46:56.0,03:20.4,0,1,2.88,1,249.541,40.418,41.11,35.89769323,139.9358283, T 5,0.025,5.3,0,0,0,0,0,0,,0.025,2.646
46:56.1,03:20.5,0,1,3,1,249.642,40.418,41.038,35.89769129,139.9358283, T 5,0.575,5.3,0,0,0,0,0,0,,0.575,3.06
46:56.1,03:20.5,0,1,3.12,1,249.698,40.418,40.966,35.89769129,139.9358283, T 5,0.575,5.3,0,0,0,0,0,0,,0.575,3.06
46:56.2,03:20.6,0,1,3.24,1,249.757,40.419,40.894,35.89769129,139.9358283, T 5,0.575,5.3,0,0,0,0,0,0,,0.575,3.06
46:56.3,03:20.7,0,1,2.976,1,249.835,40.443,40.84,35.89768982,139.9358291, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,2.844
46:56.3,03:20.7,0,1,2.712,1,249.887,40.467,40.786,35.89768982,139.9358291, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,2.844
46:56.4,03:20.8,0,1,2.448,1,249.935,40.49,40.732,35.89768982,139.9358291, T 5,-0.3,5.3,0,0,0,0,0,0,,-0.3,2.844
46:56.5,03:20.9,0,1,2.256,1,250.02,40.48,40.679,35.89768839,139.9358288, T 5,-0.95,5.3,0,0,0,0,0,0,,-0.95,2.16
46:56.5,03:20.9,0,1,2.064,1,250.06,40.47,40.626,35.89768839,139.9358288, T 5,-0.95,5.3,0,0,0,0,0,0,,-0.95,2.16
46:56.6,03:21.0,0,1,1.872,1,250.096,40.459,40.573,35.89768839,139.9358288, T 5,-0.95,5.3,0,0,0,0,0,0,,-0.95,2.16
46:56.7,03:21.1,0,1,1.932,1,250.132,40.46,40.59,35.89768883,139.9358288, T 5,-0.275,5.3,0,0,0,0,0,0,,-0.275,1.962
46:56.7,03:21.1,0,1,1.992,1,250.168,40.461,40.606,35.89768883,139.9358288, T 5,-0.275,5.3,0,0,0,0,0,0,,-0.275,1.962
46:56.8,03:21.2,0,1,2.052,1,250.205,40.462,40.622,35.89768883,139.9358288, T 5,-0.275,5.3,0,0,0,0,0,0,,-0.275,1.962
46:56.9,03:21.3,0,1,2.424,1,250.309,40.529,40.637,35.89768924,139.9358311, T 5,0.9,5.3,0,0,0,0,0,0,,0.9,2.61
46:56.9,03:21.3,0,1,2.796,1,250.358,40.597,40.652,35.89768924,139.9358311, T 5,0.9,5.3,0,0,0,0,0,0,,0.9,2.61
46:57.0,03:21.4,0,1,3.168,1,250.413,40.664,40.667,35.89768924,139.9358311, T 5,0.9,5.3,0,0,0,0,0,0,,0.9,2.61
46:57.1,03:21.5,0,1,3.156,1,250.483,40.726,40.666,35.89768921,139.9358331, T 5,0.75,5.3,0,0,0,0,0,0,,0.75,3.15
46:57.1,03:21.5,0,1,3.144,1,250.541,40.788,40.664,35.89768921,139.9358331, T 5,0.75,5.3,0,0,0,0,0,0,,0.75,3.15
46:57.2,03:21.6,0,1,3.132,1,250.599,40.85,40.663,35.89768921,139.9358331, T 5,0.75,5.3,0,0,0,0,0,0,,0.75,3.15
46:57.3,03:21.7,0,1,2.976,1,250.656,40.877,40.65,35.89768885,139.935834, T 5,-0.35,5.3,0,0,0,0,0,0,,-0.35,2.898
46:57.3,03:21.7,0,1,2.82,1,250.709,40.904,40.637,35.89768885,139.935834, T 5,-0.35,5.3,0,0,0,0,0,0,,-0.35,2.898
46:57.4,03:21.8,0,1,2.664,1,250.76,40.931,40.623,35.89768885,139.935834, T 5,-0.35,5.3,0,0,0,0,0,0,,-0.35,2.898
46:57.5,03:21.9,0,1,2.508,1,250.808,40.916,40.636,35.89768918,139.9358335, T 5,-0.65,5.3,0,0,0,0,0,0,,-0.65,2.43
46:57.5,03:21.9,0,1,2.352,1,250.853,40.902,40.648,35.89768918,139.9358335, T 5,-0.65,5.3,0,0,0,0,0,0,,-0.65,2.43
46:57.6,03:22.0,0,1,2.196,1,250.895,40.888,40.66,35.89768918,139.9358335, T 5,-0.65,5.3,0,0,0,0,0,0,,-0.65,2.43
46:57.7,03:22.1,0,1,2.1,1,250.935,40.903,40.648,35.89768885,139.9358341, T 5,-0.525,5.3,0,0,0,0,0,0,,-0.525,2.052
46:57.7,03:22.1,0,1,2.004,1,250.973,40.919,40.636,35.89768885,139.9358341, T 5,-0.525,5.3,0,0,0,0,0,0,,-0.525,2.052
46:57.8,03:22.2,0,1,1.908,1,251.009,40.934,40.624,35.89768885,139.9358341, T 5,-0.525,5.3,0,0,0,0,0,0,,-0.525,2.052
46:57.9,03:22.3,0,1,1.8,1,251.043,40.941,40.604,35.89768831,139.9358343, T 5,-0.425,5.3,0,0,0,0,0,0,,-0.425,1.746
46:57.9,03:22.3,0,1,1.692,1,251.076,40.947,40.584,35.89768831,139.9358343, T 5,-0.425,5.3,0,0,0,0,0,0,,-0.425,1.746
46:58.0,03:22.4,0,1,1.584,1,251.106,40.953,40.564,35.89768831,139.9358343, T 5,-0.425,5.3,0,0,0,0,0,0,,-0.425,1.746
46:58.1,03:22.5,0,1,1.632,1,251.152,40.963,40.53,35.89768738,139.9358346, T 5,-0.125,5.3,0,0,0,0,0,0,,-0.125,1.656
46:58.1,03:22.5,0,1,1.68,1,251.182,40.973,40.495,35.89768738,139.9358346, T 5,-0.125,5.3,0,0,0,0,0,0,,-0.125,1.656
46:58.2,03:22.6,0,1,1.728,1,251.214,40.982,40.461,35.89768738,139.9358346, T 5,-0.125,5.3,0,0,0,0,0,0,,-0.125,1.656
46:58.3,03:22.7,0,1,1.776,1,251.293,41.022,40.432,35.89768661,139.9358359, T 5,0.2,5.3,0,0,0,0,0,0,,0.2,1.8
46:58.3,03:22.7,0,1,1.824,1,251.327,41.062,40.404,35.89768661,139.9358359, T 5,0.2,5.3,0,0,0,0,0,0,,0.2,1.8
46:58.4,03:22.8,0,1,1.872,1,251.361,41.102,40.375,35.89768661,139.9358359, T 5,0.2,5.3,0,0,0,0,0,0,,0.2,1.8
46:58.5,03:22.9,0,1,0,1,251.361,41.102,40.375,35.89768742,139.9358371, T 5,0,5.3,0,0,0,0,0,0,,0,0.9
46:58.5,03:22.9,0,1,0,1,251.361,41.102,40.375,35.89768742,139.9358371, T 5,0,5.3,0,0,0,0,0,0,,0,0.9
46:58.6,03:23.0,0,1,0,1,251.361,41.206,40.465,35.89768742,139.9358371, T 5,0,5.3,0,0,0,0,0,0,,0,0.9
46:58.7,03:23.1,0,1,0,1,251.361,41.206,40.465,35.89768789,139.9358388, T 5,0,5.3,0,0,0,0,0,0,,0,0.45
46:58.7,03:23.1,0,1,0,1,251.361,41.206,40.465,35.89768789,139.9358388, T 5,0,5.3,0,0,0,0,0,0,,0,0.45
46:58.8,03:23.2,0,1,0,1,251.361,41.365,40.518,35.89768789,139.9358388, T 5,0,5.3,0,0,0,0,0,0,,0,0.45
46:58.9,03:23.3,0,1,0,1,251.361,41.365,40.518,35.89768835,139.9358401, T 5,0,5.3,0,0,0,0,0,0,,0,0.225
46:58.9,03:23.3,0,1,0,1,251.361,41.365,40.518,35.89768835,139.9358401, T 5,0,5.3,0,0,0,0,0,0,,0,0.225
46:59.0,03:23.4,0,1,0,1,251.361,41.474,40.568,35.89768835,139.9358401, T 5,0,5.3,0,0,0,0,0,0,,0,0.225
46:59.1,03:23.5,0,1,0,1,251.361,41.474,40.568,35.89768794,139.9358443, T 5,0,5.3,0,0,0,0,0,0,,0,0.113
46:59.1,03:23.5,0,1,0,1,251.361,41.474,40.568,35.89768794,139.9358443, T 5,0,5.3,0,0,0,0,0,0,,0,0.113
46:59.2,03:23.6,0,1,0,1,251.361,41.856,40.522,35.89768794,139.9358443, T 5,0,5.3,0,0,0,0,0,0,,0,0.113
46:59.3,03:23.7,0,1,0,1,251.361,41.856,40.522,35.89768762,139.9358466, T 5,0,5.3,0,0,0,0,0,0,,0,0.056
46:59.3,03:23.7,0,1,0,1,251.361,41.856,40.522,35.89768762,139.9358466, T 5,0,5.3,0,0,0,0,0,0,,0,0.056
46:59.4,03:23.8,0,1,0,1,251.361,42.063,40.487,35.89768762,139.9358466, T 5,0,5.3,0,0,0,0,0,0,,0,0.056
46:59.5,03:23.9,0,1,2.832,1,251.455,42.127,40.512,35.89768829,139.9358487, T 5,3.947,5.3,0,0,0,0,0,0,,3.947,2.898
46:59.5,03:23.9,0,1,2.964,1,251.508,42.19,40.537,35.89768829,139.9358487, T 5,3.947,5.3,0,0,0,0,0,0,,3.947,2.898
46:59.6,03:24.0,0,1,3.096,1,251.565,42.253,40.562,35.89768829,139.9358487, T 5,3.947,5.3,0,0,0,0,0,0,,3.947,2.898
46:59.7,03:24.1,0,1,3.228,1,251.623,42.307,40.578,35.89768872,139.9358505, T 5,0.55,5.3,0,0,0,0,0,0,,0.55,3.294
46:59.7,03:24.1,0,1,3.36,1,251.684,42.361,40.594,35.89768872,139.9358505, T 5,0.55,5.3,0,0,0,0,0,0,,0.55,3.294
46:59.8,03:24.2,0,1,3.492,1,251.748,42.415,40.609,35.89768872,139.9358505, T 5,0.55,5.3,0,0,0,0,0,0,,0.55,3.294
46:59.9,03:24.3,0,1,3.468,1,251.83,42.477,40.642,35.89768961,139.9358526, T 5,0.225,5.3,0,0,0,0,0,0,,0.225,3.456
46:59.9,03:24.3,0,1,3.444,1,251.894,42.539,40.675,35.89768961,139.9358526, T 5,0.225,5.3,0,0,0,0,0,0,,0.225,3.456
47:00.0,03:24.4,0,1,3.42,1,251.958,42.601,40.709,35.89768961,139.9358526, T 5,0.225,5.3,0,0,0,0,0,0,,0.225,3.456
47:00.1,03:24.5,0,1,3.312,1,252.02,42.642,40.722,35.89768997,139.9358539, T 5,-0.275,5.3,0,0,0,0,0,0,,-0.275,3.258
47:00.1,03:24.5,0,1,3.204,1,252.081,42.683,40.735,35.89768997,139.9358539, T 5,-0.275,5.3,0,0,0,0,0,0,,-0.275,3.258
47:00.2,03:24.6,0,1,3.096,1,252.139,42.725,40.748,35.89768997,139.9358539, T 5,-0.275,5.3,0,0,0,0,0,0,,-0.275,3.258
47:00.3,03:24.7,0,1,3.12,1,252.2,42.783,40.741,35.89768978,139.9358559, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,3.132
47:00.3,03:24.7,0,1,3.144,1,252.258,42.842,40.734,35.89768978,139.9358559, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,3.132
47:00.4,03:24.8,0,1,3.168,1,252.317,42.901,40.727,35.89768978,139.9358559, T 5,-0.175,5.3,0,0,0,0,0,0,,-0.175,3.132
