"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:12:09:82","ポゼッションスタート",,,,,,
="0:12:09:82","筑波大学",,,,,,
="0:12:12:43",,,"三笘薫","ドリブル",,,
="0:12:18:93",,,"三笘薫","パス",,,
="0:12:19:53",,,"森侑里","パス",,,
="0:12:22:54","ポゼッションエンド",,,,,,
="0:12:22:54","筑波大学",,,,,,
="0:12:24:31","ポゼッションスタート",,,,,,
="0:12:24:31","相手チーム",,,,,,
="0:12:24:77",,,"井川空","パス",,,
="0:12:25:67",,,"山原怜音","パス",,,
="0:12:27:81",,,"高嶺朋樹","ボールロスト",,,
="0:12:37:19","ポゼッションエンド",,,,,,
="0:12:37:19","相手チーム",,,,,,
="0:12:37:65",,,"知久航介",,"ブロック",,
="0:13:13:86","相手チーム","CK",,,,,
="0:13:23:13","ポゼッションスタート",,,,,,
="0:13:23:13","筑波大学",,,,,,
="0:13:23:90",,,"森海渡",,"ブロック",,
="0:13:25:50",,,"知久航介","ドリブル",,,
="0:13:33:81",,,"知久航介","パス",,,
="0:13:33:84","ポゼッションエンド",,,,,,
="0:13:33:84","筑波大学",,,,,,
="0:13:33:88",,,"和田育",,,"オフサイド",
="0:14:00:70","相手チーム","FK",,,,,
="0:14:04:31",,,"井川空",,"ブロック",,
="0:14:09:58",,,"山原怜音",,"クリア",,
="0:14:22:26","相手チーム","スローイン",,,,,
="0:14:27:36","ポゼッションスタート",,,,,,
="0:14:27:36","相手チーム",,,,,,
="0:14:40:81","ポゼッションエンド",,,,,,
="0:14:40:81","相手チーム",,,,,,
="0:15:10:84",,"GK","阿部航斗",,,,
="0:15:28:02",,,"井川空",,"インターセプト",,
="0:15:28:46","ポゼッションスタート",,,,,,
="0:15:28:46","筑波大学",,,,,,
="0:15:32:76",,,"山原怜音","ドリブル",,,
="0:15:52:01","ポゼッションエンド",,,,,,
="0:15:52:01","筑波大学",,,,,,
="0:16:06:36",,"スローイン","山原怜音",,,,
="0:16:16:10",,,"山川哲史",,"ブロック",,
="0:16:25:51","相手チーム",,,,,"ファール",
="0:16:28:38","ポゼッションスタート",,,,,,
="0:16:28:38","筑波大学",,,,,,
="0:16:31:12",,"FK","森侑里",,,,
="0:16:39:33",,,"山川哲史","ドリブル",,,
="0:16:45:97",,,"森侑里","ドリブル",,,
="0:17:01:42",,,"阿部航斗",,"クリア",,
="0:17:04:29","ポゼッションエンド",,,,,,
="0:17:04:29","筑波大学",,,,,,
="0:17:14:33",,"スローイン","井川空",,,,
="0:17:16:06","ポゼッションスタート",,,,,,
="0:17:16:06","筑波大学",,,,,,
="0:17:26:98",,,"知久航介","ドリブル",,,
="0:17:33:78",,,"三笘薫","ドリブル",,,
="0:17:38:75",,,"知久航介","ドリブル",,,
="0:17:43:83",,,"和田育",,"カット",,
="0:17:49:13",,,"山原怜音","ドリブル",,,
="0:18:00:31",,,"山原怜音","クロス",,,
="0:18:01:78","ポゼッションエンド",,,,,,
="0:18:01:78","筑波大学",,,,,,
="0:18:06:55",,"スローイン","三笘薫",,,,
="0:18:06:88","ポゼッションスタート",,,,,,
="0:18:06:88","筑波大学",,,,,,
="0:18:21:36",,,"森侑里","ドリブル",,,
="0:18:26:94","ポゼッションエンド",,,,,,
="0:18:26:94","筑波大学",,,,,,
="0:18:54:66","相手チーム","GK",,,,,
="0:18:58:30",,,"森侑里",,"ブロック",,
="0:19:03:14",,,"和田育",,,"オフサイド",
="0:19:11:28","ポゼッションスタート",,,,,,
="0:19:11:28","相手チーム",,,,,,
="0:19:41:24",,,"森侑里",,"インターセプト",,
="0:19:42:41","ポゼッションエンド",,,,,,
="0:19:42:41","相手チーム",,,,,,
="0:19:46:25",,,"井川空",,"クリア",,
="0:19:54:72","相手チーム","スローイン",,,,,
="0:19:55:09","ポゼッションスタート",,,,,,
="0:19:55:09","相手チーム",,,,,,
="0:20:08:37","ポゼッションエンド",,,,,,
="0:20:08:37","相手チーム",,,,,,
="0:20:13:41","相手チーム",,,,,"ファール",
="0:20:28:02",,"FK","高嶺朋樹",,,,
="0:20:28:46","ポゼッションスタート",,,,,,
="0:20:28:46","筑波大学",,,,,,
="0:20:37:67",,,"知久航介","ドリブル",,,
="0:20:50:48",,,"角田涼太郎","ドリブル",,,
="0:20:59:45","ポゼッションエンド",,,,,,
="0:20:59:45","筑波大学",,,,,,
="0:21:00:59",,,"和田育",,,"オフサイド",
="0:21:06:76","ポゼッションスタート",,,,,,
="0:21:06:76","相手チーム",,,,,,
="0:21:08:43","相手チーム","FK",,,,,
="0:21:28:98","ポゼッションエンド",,,,,,
="0:21:28:98","相手チーム",,,,,,
="0:21:29:32",,,"森侑里",,"クリア",,
="0:21:34:56",,,"森侑里",,"カット",,
="0:23:02:74","相手チーム","スローイン",,,,,
="0:23:04:25","ポゼッションスタート",,,,,,
="0:23:04:25","相手チーム",,,,,,
="0:23:14:52",,,"井川空",,"インターセプト",,
="0:23:21:40","ポゼッションエンド",,,,,,
="0:23:21:40","相手チーム",,,,,,
="0:23:38:58","相手チーム","スローイン",,,,,
="0:23:44:79",,,"森侑里",,"ブロック",,
="0:24:01:24","相手チーム","スローイン",,,,,
="0:24:02:27","ポゼッションスタート",,,,,,
="0:24:02:27","相手チーム",,,,,,
="0:24:12:58","ポゼッションエンド",,,,,,
="0:24:12:58","相手チーム",,,,,,
="0:24:13:72",,,"森侑里",,"クリア",,
="0:24:27:56","相手チーム","スローイン",,,,,
="0:24:32:50",,,"森侑里",,"ブロック",,
="0:24:40:84","相手チーム","スローイン",,,,,
="0:24:41:14","ポゼッションスタート",,,,,,
="0:24:41:14","相手チーム",,,,,,
="0:25:02:96",,,"山川哲史",,"クリア",,
="0:25:04:37","ポゼッションエンド",,,,,,
="0:25:04:37","相手チーム",,,,,,
="0:25:12:77","相手チーム","スローイン",,,,,
="0:25:19:15",,,"山川哲史",,,"ファール",
="0:25:50:65","相手チーム","PK",,,,,
="0:26:24:58","相手チーム",,,,"被枠内シュート",,
="0:26:24:58","失点",,,,,,
="0:27:14:33",,"キックオフ",,,,,
