Player,: Kubota Kakeru,,,,,,,,,,,,,,,,,,,,,
Session,: 20190502 Top Kanto League 4sec vs Meiji Univ.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Start,48:26.4,,,,,,,,,,,,,,,,,,,,,
End,02:50.8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Time,Cumulative Time,Heart Rate,Heart Rate Zone,Speed (km/h),Speed Zone,Distance (m),X (m),Y (m),Latitude,Longitude,Sats,Acceleration (m/s/s),Bodyload,Impact Z1,Impact Z2,Impact Z3,Impact Z4,Impact Z5,Impact Z6,Split Name,Acceleration Load (m/s/s),Filtered Velocity (km/h)
48:34.9,00:08.5,0,1,5.088,1,6.374,61.41,27.041,35.89775613,139.9357946, T 12,-0.375,0.1,0,0,0,0,0,0,,-0.375,5.094
48:34.9,00:08.5,0,1,5.1,1,6.468,61.441,26.96,35.89775613,139.9357946, T 12,-0.375,0.1,0,0,0,0,0,0,,-0.375,5.094
48:35.0,00:08.6,0,1,5.112,1,6.563,61.472,26.879,35.89775613,139.9357946, T 12,-0.375,0.1,0,0,0,0,0,0,,-0.375,5.094
48:35.1,00:08.7,0,1,5.136,1,6.658,61.494,26.799,35.89775398,139.9357953, T 12,0.075,0.1,0,0,0,0,0,0,,0.075,5.148
48:35.1,00:08.7,0,1,5.16,1,6.753,61.515,26.719,35.89775398,139.9357953, T 12,0.075,0.1,0,0,0,0,0,0,,0.075,5.148
48:35.2,00:08.8,0,1,5.184,1,6.849,61.536,26.64,35.89775398,139.9357953, T 12,0.075,0.1,0,0,0,0,0,0,,0.075,5.148
48:35.3,00:08.9,0,1,5.184,1,6.945,61.562,26.562,35.89775189,139.9357962, T 12,0.05,0.1,0,0,0,0,0,0,,0.05,5.184
48:35.3,00:08.9,0,1,5.184,1,7.041,61.589,26.485,35.89775189,139.9357962, T 12,0.05,0.1,0,0,0,0,0,0,,0.05,5.184
48:35.4,00:09.0,0,1,5.184,1,7.137,61.615,26.408,35.89775189,139.9357962, T 12,0.05,0.1,0,0,0,0,0,0,,0.05,5.184
48:35.5,00:09.1,0,1,5.04,1,7.231,61.609,26.343,35.89775014,139.935796, T 12,-0.3,0.1,0,0,0,0,0,0,,-0.3,4.968
48:35.5,00:09.1,0,1,4.896,1,7.323,61.604,26.278,35.89775014,139.935796, T 12,-0.3,0.1,0,0,0,0,0,0,,-0.3,4.968
48:35.6,00:09.2,0,1,4.752,1,7.413,61.598,26.214,35.89775014,139.935796, T 12,-0.3,0.1,0,0,0,0,0,0,,-0.3,4.968
48:35.7,00:09.3,0,1,4.872,1,7.502,61.604,26.129,35.89774785,139.9357962, T 12,-0.05,0.1,0,0,0,0,0,0,,-0.05,4.932
48:35.7,00:09.3,0,1,4.992,1,7.593,61.61,26.044,35.89774785,139.9357962, T 12,-0.05,0.1,0,0,0,0,0,0,,-0.05,4.932
48:35.8,00:09.4,0,1,5.112,1,7.687,61.615,25.96,35.89774785,139.9357962, T 12,-0.05,0.1,0,0,0,0,0,0,,-0.05,4.932
48:35.9,00:09.5,0,1,5.172,1,7.782,61.653,25.877,35.89774561,139.9357974, T 12,0.375,0.1,0,0,0,0,0,0,,0.375,5.202
48:35.9,00:09.5,0,1,5.232,1,7.878,61.69,25.794,35.89774561,139.9357974, T 12,0.375,0.1,0,0,0,0,0,0,,0.375,5.202
48:36.0,00:09.6,0,1,5.292,1,7.976,61.728,25.711,35.89774561,139.9357974, T 12,0.375,0.1,0,0,0,0,0,0,,0.375,5.202
48:36.1,00:09.7,0,1,5.316,1,8.074,61.773,25.63,35.89774342,139.935799, T 12,0.175,0.1,0,0,0,0,0,0,,0.175,5.328
48:36.1,00:09.7,0,1,5.34,1,8.173,61.818,25.549,35.89774342,139.935799, T 12,0.175,0.1,0,0,0,0,0,0,,0.175,5.328
48:36.2,00:09.8,0,1,5.364,1,8.272,61.864,25.468,35.89774342,139.935799, T 12,0.175,0.1,0,0,0,0,0,0,,0.175,5.328
48:36.3,00:09.9,0,1,5.208,1,8.37,61.874,25.396,35.89774146,139.9357993, T 12,-0.275,0.1,0,0,0,0,0,0,,-0.275,5.13
48:36.3,00:09.9,0,1,5.052,1,8.465,61.885,25.324,35.89774146,139.9357993, T 12,-0.275,0.1,0,0,0,0,0,0,,-0.275,5.13
48:36.4,00:10.0,0,1,4.896,1,8.557,61.896,25.251,35.89774146,139.9357993, T 12,-0.275,0.1,0,0,0,0,0,0,,-0.275,5.13
48:36.5,00:10.1,0,1,4.872,1,8.647,61.884,25.173,35.89773935,139.9357989, T 12,-0.375,0.1,0,0,0,0,0,0,,-0.375,4.86
48:36.5,00:10.1,0,1,4.848,1,8.737,61.873,25.095,35.89773935,139.9357989, T 12,-0.375,0.1,0,0,0,0,0,0,,-0.375,4.86
48:36.6,00:10.2,0,1,4.824,1,8.827,61.862,25.017,35.89773935,139.9357989, T 12,-0.375,0.1,0,0,0,0,0,0,,-0.375,4.86
48:36.7,00:10.3,0,1,4.74,1,8.915,61.86,24.936,35.89773716,139.9357989, T 12,-0.225,0.1,0,0,0,0,0,0,,-0.225,4.698
48:36.7,00:10.3,0,1,4.656,1,9.002,61.858,24.855,35.89773716,139.9357989, T 12,-0.225,0.1,0,0,0,0,0,0,,-0.225,4.698
48:36.8,00:10.4,0,1,4.572,1,9.088,61.857,24.773,35.89773716,139.9357989, T 12,-0.225,0.1,0,0,0,0,0,0,,-0.225,4.698
48:36.9,00:10.5,0,1,4.584,1,9.176,61.878,24.69,35.8977349,139.9357996, T 12,-0.15,0.1,0,0,0,0,0,0,,-0.15,4.59
48:36.9,00:10.5,0,1,4.596,1,9.261,61.898,24.607,35.8977349,139.9357996, T 12,-0.15,0.1,0,0,0,0,0,0,,-0.15,4.59
48:37.0,00:10.6,0,1,4.608,1,9.346,61.919,24.523,35.8977349,139.9357996, T 12,-0.15,0.1,0,0,0,0,0,0,,-0.15,4.59
48:37.1,00:10.7,0,1,4.62,1,9.442,61.935,24.435,35.89773253,139.9358001, T 12,0.05,0.1,0,0,0,0,0,0,,0.05,4.626
48:37.1,00:10.7,0,1,4.632,1,9.527,61.95,24.347,35.89773253,139.9358001, T 12,0.05,0.1,0,0,0,0,0,0,,0.05,4.626
48:37.2,00:10.8,0,1,4.644,1,9.613,61.966,24.26,35.89773253,139.9358001, T 12,0.05,0.1,0,0,0,0,0,0,,0.05,4.626
