"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:10:05:50","相手チーム","スローイン",,,,,
="0:10:11:77","ポゼッションスタート",,,,,,
="0:10:11:77","相手チーム",,,,,,
="0:10:12:17",,,"山原怜音",,"インターセプト",,
="0:10:17:78",,,"山原怜音","パス",,,
="0:10:17:88","ポゼッションエンド",,,,,,
="0:10:17:88","相手チーム",,,,,,
="0:10:19:21",,,"渡邊陽","ドリブル",,,
="0:10:19:91","ポゼッションスタート",,,,,,
="0:10:19:91","筑波大学",,,,,,
="0:10:19:98",,,"渡邊陽","パス",,,
="0:10:23:02",,,"山原怜音","パス",,,
="0:10:24:25",,,"池谷祐輔","ドリブル",,,
="0:10:24:75",,,"池谷祐輔","パス",,,
="0:10:28:36",,,"山原怜音","パス",,,
="0:10:29:56",,,"渡邊陽","パス",,,
="0:10:30:76",,,"山原怜音","パス",,,
="0:10:34:00",,,"森侑里","パス",,,
="0:10:34:76",,,"三笘薫","ドリブル",,,
="0:10:35:50",,,"山川哲史","パス",,,
="0:10:50:58","ポゼッションエンド",,,,,,
="0:10:50:58","筑波大学",,,,,,
="0:10:55:25","ポゼッションスタート",,,,,,
="0:10:55:25","筑波大学",,,,,,
="0:10:55:28",,"スローイン","井川空",,,,
="0:10:55:88",,,"高嶺朋樹","パス",,,
="0:10:57:05",,,"井川空","パス",,,
="0:10:58:35",,,"高嶺朋樹","パス",,,
="0:11:00:56",,,"渡邊陽","パス",,,
="0:11:01:69",,,"井川空","パス",,,
="0:11:03:22",,,"森侑里","パス",,,
="0:11:06:39",,,"森侑里","ドリブル",,,
="0:11:06:86",,,"山原怜音","パス",,,
="0:11:09:76",,,"森侑里","パス",,,
="0:11:12:73",,,"池谷祐輔","パス",,,
="0:11:13:84",,,"三笘薫","ドリブル",,,
="0:11:13:84",,,,"クロス",,,
="0:11:15:07",,,"渡邊陽","パス",,,
="0:11:23:45",,,"高嶺朋樹",,"インターセプト",,
="0:11:25:95",,,"高嶺朋樹","パス",,,
="0:11:29:18",,,"山原怜音","パス",,,
="0:11:31:59",,,"高嶺朋樹","パス",,,
="0:11:33:82",,,"山川哲史","パス",,,
="0:11:35:16",,,"池谷祐輔","ボールロスト",,,
="0:11:36:69","ポゼッションエンド",,,,,,
="0:11:36:69","筑波大学",,,,,,
="0:11:58:78","相手チーム","GK",,,,,
="0:11:59:58",,,"山川哲史",,"インターセプト",,
="0:12:03:82","ポゼッションスタート",,,,,,
="0:12:03:82","筑波大学",,,,,,
="0:12:04:49",,,"山川哲史","パス",,,
="0:12:04:99",,,"池谷祐輔","ドリブル",,,
="0:12:08:69",,,"加藤匠人","ドリブル",,,
="0:12:09:09",,,"池谷祐輔","パス",,,
="0:12:11:19",,,"加藤匠人","パス",,,
="0:12:13:83",,,"高嶺朋樹","パス",,,
="0:12:14:46",,,"山原怜音","ドリブル",,,
="0:12:14:46",,,,"クロス",,,
="0:12:14:50",,,"加藤匠人","パス",,,
="0:12:15:53",,,"高嶺朋樹","パス",,,
="0:12:23:14","ポゼッションエンド",,,,,,
="0:12:23:14","筑波大学",,,,,,
="0:12:52:33",,"CK","山原怜音",,,,
="0:12:55:14",,,"森侑里","枠内シュート",,,
="0:12:58:34",,,"高嶺朋樹","パス",,,
="0:13:08:05","ポゼッションスタート",,,,,,
="0:13:08:05","相手チーム",,,,,,
="0:13:39:58",,,"森海渡","ドリブル",,,
="0:13:40:65",,,"森海渡",,"カット",,
="0:13:41:35","ポゼッションエンド",,,,,,
="0:13:41:35","相手チーム",,,,,,
="0:13:42:55","ポゼッションスタート",,,,,,
="0:13:42:55","筑波大学",,,,,,
="0:13:44:19",,,"森海渡","パス",,,
="0:13:44:92",,,"池谷祐輔","ボールロスト",,,
="0:13:49:09","ポゼッションエンド",,,,,,
