"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:10:32:16","筑波大学",,,,,,
="0:10:37:67","ポゼッションエンド",,,,,,
="0:10:37:67","筑波大学",,,,,,
="0:10:37:83",,,"池谷祐輔",,"カット",,
="0:10:39:43","ポゼッションスタート",,,,,,
="0:10:39:43","筑波大学",,,,,,
="0:10:47:21","ポゼッションエンド",,,,,,
="0:10:47:21","筑波大学",,,,,,
="0:10:57:45",,,"森侑里",,"インターセプト",,
="0:11:02:52","ポゼッションスタート",,,,,,
="0:11:02:52","筑波大学",,,,,,
="0:11:11:27",,,"高嶺朋樹",,,"ファール",
="0:11:13:77","ポゼッションエンド",,,,,,
="0:11:13:77","筑波大学",,,,,,
="0:13:42:82","相手チーム","FK",,,,,
="0:13:48:09","ポゼッションスタート",,,,,,
="0:13:48:09","相手チーム",,,,,,
="0:14:09:24","ポゼッションエンド",,,,,,
="0:14:09:24","相手チーム",,,,,,
="0:14:14:72",,,"高嶺朋樹","ドリブル",,,
="0:14:17:25","ポゼッションスタート",,,,,,
="0:14:17:25","筑波大学",,,,,,
="0:14:24:76",,,"三笘薫","ドリブル",,,
="0:14:33:50","ポゼッションエンド",,,,,,
="0:14:33:50","筑波大学",,,,,,
="0:14:36:17",,,"渡邊陽","ドリブル",,,
="0:14:38:91",,"スローイン","三笘薫",,,,
="0:14:40:18","ポゼッションスタート",,,,,,
="0:14:40:18","筑波大学",,,,,,
="0:14:48:48","ポゼッションエンド",,,,,,
="0:14:48:48","筑波大学",,,,,,
="0:14:49:78","ポゼッションスタート",,,,,,
="0:14:49:78","相手チーム",,,,,,
="0:15:06:80",,,"山川哲史",,"カット",,
="0:15:11:81",,,"池谷祐輔","ドリブル",,,
="0:15:12:44","ポゼッションエンド",,,,,,
="0:15:12:44","相手チーム",,,,,,
="0:15:13:14",,,"山川哲史","パス",,,
="0:15:13:31","ポゼッションスタート",,,,,,
="0:15:13:31","筑波大学",,,,,,
="0:15:16:58",,,"池谷祐輔","パス",,,
="0:15:22:05",,,"森海渡","パス",,,
="0:15:23:95",,,"森海渡","クロス",,,
="0:15:25:02",,,"森海渡",,,"オフサイド",
="0:15:26:45","ポゼッションエンド",,,,,,
="0:15:26:45","筑波大学",,,,,,
="0:15:29:32",,,"池谷祐輔","枠内シュート",,,
="0:16:02:66","相手チーム","FK",,,,,
="0:16:15:50",,"スローイン","山原怜音",,,,
="0:16:15:87","ポゼッションスタート",,,,,,
="0:16:15:87","筑波大学",,,,,,
="0:16:17:94",,,"森侑里","パス",,,
="0:16:20:14",,,"山川哲史","パス",,,
="0:16:25:15",,,"井川空","パス",,,
="0:16:26:01",,,"高嶺朋樹","ドリブル",,,
="0:16:27:75",,,"森侑里","パス",,,
="0:16:31:39",,,"高嶺朋樹","パス",,,
="0:16:32:95",,,"加藤匠人","パス",,,
="0:16:34:16",,,"山原怜音","ボールロスト",,,
="0:16:34:42","ポゼッションエンド",,,,,,
="0:16:34:42","筑波大学",,,,,,
="0:16:37:09","ポゼッションスタート",,,,,,
="0:16:37:09","相手チーム",,,,,,
="0:16:45:43","ポゼッションエンド",,,,,,
="0:16:45:43","相手チーム",,,,,,
="0:17:11:89",,"スローイン","山原怜音",,,,
="0:17:14:20",,,"高嶺朋樹","パス",,,
="0:17:15:93","ポゼッションスタート",,,,,,
="0:17:15:93","筑波大学",,,,,,
="0:17:16:10",,,"山原怜音","パス",,,
="0:17:18:33",,,"阿部航斗","パス",,,
="0:17:18:97",,,"山川哲史","ドリブル",,,
="0:17:24:11",,,"山川哲史","パス",,,
="0:17:25:87",,,"高嶺朋樹","ドリブル",,,
="0:17:27:14",,,"森侑里","パス",,,
="0:17:32:25",,,"高嶺朋樹","パス",,,
="0:17:33:15",,,"山川哲史","ドリブル",,,
="0:17:34:35",,,"森侑里","パス",,,
="0:17:37:52",,,"三笘薫","ドリブル",,,
="0:17:38:89",,,"山川哲史","パス",,,
="0:17:43:76",,,"三笘薫","パス",,,
="0:17:46:96",,,"森海渡","ボールロスト",,,
="0:17:51:90","ポゼッションエンド",,,,,,
="0:17:51:90","筑波大学",,,,,,
="0:17:52:10",,,"池谷祐輔",,,"ファール",
="0:17:52:50",,,"山原怜音",,,,
="0:17:56:30","相手チーム","FK",,,,,
="0:17:57:34","ポゼッションスタート",,,,,,
="0:17:57:34","相手チーム",,,,,,
="0:18:22:16",,,"山川哲史",,"インターセプト",,
="0:18:25:53",,,"山川哲史","パス",,,
="0:18:26:74","ポゼッションエンド",,,,,,
="0:18:26:74","相手チーム",,,,,,
="0:18:27:07",,,"井川空","パス",,,
="0:18:27:57","ポゼッションスタート",,,,,,
="0:18:27:57","筑波大学",,,,,,
="0:18:28:44",,,"渡邊陽","パス",,,
="0:18:30:97",,,"高嶺朋樹","パス",,,
="0:18:32:67",,,"山川哲史","パス",,,
="0:18:34:38","ポゼッションエンド",,,,,,
="0:18:34:38","筑波大学",,,,,,
="0:18:39:98",,,"阿部航斗","パス",,,
="0:18:40:92","ポゼッションスタート",,,,,,
="0:18:40:92","筑波大学",,,,,,
="0:18:42:58",,,"渡邊陽","ドリブル",,,
="0:18:44:95",,,"森侑里","パス",,,
="0:18:46:82",,,"三笘薫","ドリブル",,,
="0:18:47:96",,,"渡邊陽","パス",,,
="0:18:52:56",,,"山原怜音","ドリブル",,,
="0:18:52:69",,,"三笘薫","パス",,,
="0:18:53:70",,,"加藤匠人","パス",,,
="0:18:58:63",,,"三笘薫","ドリブル",,,
="0:19:00:30",,,"山原怜音","パス",,,
="0:19:03:91",,,"三笘薫","パス",,,
="0:19:04:21",,,"山原怜音","ドリブル",,,
="0:19:07:04",,,"山原怜音","パス",,,
="0:19:08:11",,,"加藤匠人","パス",,,
="0:19:08:78",,,"三笘薫","ドリブル",,,
="0:19:17:85","ポゼッションエンド",,,,,,
="0:19:17:85","筑波大学",,,,,,
="0:19:26:90","相手チーム","スローイン",,,,,
="0:19:33:54","ポゼッションスタート",,,,,,
="0:19:33:54","相手チーム",,,,,,
="0:19:42:04",,,,,"被枠外シュート",,
="0:19:45:71","ポゼッションエンド",,,,,,
="0:19:45:71","相手チーム",,,,,,
="0:19:49:32","ポゼッションスタート",,,,,,
="0:19:49:32","相手チーム",,,,,,
="0:19:56:69","ポゼッションエンド",,,,,,
="0:19:56:69","相手チーム",,,,,,
="0:20:22:68",,"GK","阿部航斗",,,,
="0:20:30:09",,,,,,"オフサイド",
="0:20:30:53","ポゼッションスタート",,"山原怜音",,,,
="0:20:30:53","相手チーム",,,,,,
="0:20:37:67","ポゼッションエンド",,,,,,
="0:20:37:67","相手チーム",,,,,,
="0:20:43:00","ポゼッションスタート",,,,,,
="0:20:43:00","筑波大学",,,,,,
="0:20:43:71",,,"山原怜音","パス",,,
="0:20:46:68",,,"加藤匠人","パス",,,
="0:20:46:91",,,"渡邊陽","ドリブル",,,
="0:20:47:61",,,"池谷祐輔","パス",,,
="0:20:48:21",,,"加藤匠人","パス",,,
="0:20:51:51",,,"渡邊陽","パス",,,
="0:20:52:71",,,"三笘薫","ドリブル",,,
="0:20:56:42",,,"三笘薫","パス",,,
="0:20:57:75",,,"渡邊陽","枠内シュート",,,
="0:20:59:95","ポゼッションエンド",,,,,,
="0:20:59:95","筑波大学",,,,,,
="0:21:52:27",,"CK","山原怜音",,,,
="0:21:52:74",,,"加藤匠人","枠内シュート",,,
="0:22:20:04",,,"窪田翔","枠外シュート",,,
="0:22:22:54",,"CK","山原怜音",,,,
="0:22:45:59","相手チーム","GK",,,,,
="0:22:49:73",,,"高嶺朋樹",,"ブロック",,
="0:23:05:68","ポゼッションスタート",,,,,,
="0:23:05:68","相手チーム",,,,,,
="0:23:07:85",,,"山原怜音","ドリブル",,,
="0:23:09:78","ポゼッションエンド",,,,,,
="0:23:09:78","相手チーム",,,,,,
="0:23:13:96","ポゼッションスタート",,,,,,
="0:23:13:96","筑波大学",,,,,,
="0:23:25:60",,,"山原怜音","パス",,,
="0:23:27:67",,,"渡邊陽","パス",,,
="0:23:27:84",,,"高嶺朋樹","ドリブル",,,
="0:23:30:94","相手チーム",,,,,"ファール",
="0:23:34:94",,,"高嶺朋樹","パス",,,
="0:23:36:71",,"FK","高嶺朋樹",,,,
="0:23:37:05",,,"山川哲史","パス",,,
="0:23:39:45",,,"井川空","パス",,,
="0:23:41:62",,,"三笘薫","パス",,,
