"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:08:45:46","相手チーム",,,,,,
="0:09:09:73",,,"山川哲史",,"インターセプト",,
="0:09:11:60",,,"山川哲史","パス",,,
="0:09:12:63","ポゼッションスタート",,,,,,
="0:09:12:63","相手チーム",,,,,,
="0:09:15:53",,,"山原怜音","パス",,,
="0:09:20:73",,,"高嶺朋樹","パス",,,
="0:09:22:80",,,"加藤匠人","パス",,,
="0:09:24:33","ポゼッションエンド",,,,,,
="0:09:24:33","相手チーム",,,,,,
="0:09:25:13",,,"三笘薫","ボールロスト",,,
="0:09:32:16","ポゼッションスタート",,,,,,
="0:09:32:16","相手チーム",,,,,,
="0:09:33:16",,,"井川空",,,"ファール",
="0:10:28:33","相手チーム","FK",,,,,
="0:10:46:36","相手チーム",,,"枠内シュート","セービング",,
="0:11:08:10","ポゼッションエンド",,,,,,
="0:11:08:10","相手チーム",,,,,,
="0:11:10:70",,,"山原怜音","パス",,,
="0:11:10:80","ポゼッションスタート",,,,,,
="0:11:10:80","筑波大学",,,,,,
="0:11:11:40",,,"加藤匠人","パス",,,
="0:11:12:23",,,"加藤匠人",,"インターセプト",,
="0:11:15:60",,,"山原怜音","パス",,,
="0:11:17:66",,,"森海渡","パス",,,
="0:11:18:10","ポゼッションエンド",,,,,,
="0:11:18:10","筑波大学",,,,,,
="0:11:18:46",,,"池谷祐輔","パス",,,
="0:11:19:03",,,"加藤匠人",,"カット",,
="0:11:20:36",,,"三笘薫","パス",,,
="0:11:28:46","相手チーム",,,,,"ファール",
="0:11:28:93","ポゼッションスタート",,,,,,
="0:11:28:93","筑波大学",,,,,,
="0:11:31:26",,"FK","高嶺朋樹",,,,
="0:11:31:80",,,"高嶺朋樹","パス",,,
="0:11:32:86",,,"渡邊陽","パス",,,
="0:11:33:66",,,"高嶺朋樹","パス",,,
="0:11:37:53","ポゼッションエンド",,,,,,
="0:11:37:53","筑波大学",,,,,,
="0:11:38:03",,,"手塚貴大","パス",,,
="0:11:39:16",,,"三笘薫","パス",,,
="0:11:40:43",,,"渡邊陽","パス",,,
="0:11:44:33",,,"山川哲史","パス",,,
="0:11:47:03",,,"山原怜音","パス",,,
="0:11:51:43",,,"森海渡","パス",,,
="0:11:54:20",,,"池谷祐輔","ボールロスト",,,
="0:12:01:56","ポゼッションスタート",,,,,,
="0:12:01:56","筑波大学",,,,,,
="0:12:05:76",,"スローイン","山原怜音",,,,
="0:12:07:46",,,"高嶺朋樹","パス",,,
="0:12:08:30",,,"山原怜音","パス",,,
="0:12:12:06",,,"手塚貴大","パス",,,
="0:12:13:46",,,"井川空","パス",,,
="0:12:13:60","ポゼッションエンド",,,,,,
="0:12:13:60","筑波大学",,,,,,
="0:12:17:00",,,"渡邊陽","パス",,,
="0:12:20:66",,,"高嶺朋樹","パス",,,
="0:12:21:86",,,"山原怜音","ボールロスト",,,
="0:12:29:86","ポゼッションスタート",,,,,,
="0:12:29:86","筑波大学",,,,,,
="0:12:36:03","相手チーム","スローイン",,,,,
="0:13:01:76",,"スローイン","山原怜音",,,,
="0:13:08:30",,,"高嶺朋樹","パス",,,
="0:13:09:63",,,"井川空","パス",,,
="0:13:12:66","ポゼッションエンド",,,,,,
="0:13:12:66","筑波大学",,,,,,
="0:13:13:73",,,"三笘薫","パス",,,
="0:13:15:40",,,"井川空","パス",,,
="0:13:17:63",,,"三笘薫","パス",,,
="0:13:26:83",,,"井川空","クロス",,,
="0:13:31:63",,,"高嶺朋樹","ボールロスト",,,
="0:13:34:16",,,"三笘薫","クロス",,,
="0:13:39:00","ポゼッションスタート",,,,,,
="0:13:39:00","筑波大学",,,,,,
="0:13:42:83","ポゼッションエンド",,,,,,
="0:13:42:83","筑波大学",,,,,,
="0:13:45:00",,,"高嶺朋樹","パス",,,
="0:13:46:56",,,"山川哲史","パス",,,
="0:13:51:43",,,"井川空","パス",,,
="0:13:51:96",,,"三笘薫","パス",,,
="0:13:56:83",,,"井川空","パス",,,
="0:13:58:23",,,"池谷祐輔","ボールロスト",,,
="0:14:04:36","ポゼッションスタート",,,,,,
="0:14:04:36","相手チーム",,,,,,
="0:14:05:76","ポゼッションエンド",,,,,,
="0:14:05:76","相手チーム",,,,,,
="0:14:08:93","ポゼッションスタート",,,,,,
="0:14:08:93","筑波大学",,,,,,
="0:14:10:33","ポゼッションエンド",,,,,,
="0:14:10:33","筑波大学",,,,,,
="0:14:13:83","ポゼッションスタート",,,,,,
="0:14:13:83","相手チーム",,,,,,
="0:14:15:30","ポゼッションエンド",,,,,,
="0:14:15:30","相手チーム",,,,,,
="0:14:41:60",,,"山川哲史",,"ブロック",,
="0:14:42:66",,,"渡邊陽",,,"ファール",
="0:14:46:60","相手チーム","FK",,,,,
="0:14:46:63","ポゼッションスタート",,,,,,
="0:14:46:63","相手チーム",,,,,,
="0:14:54:16","ポゼッションエンド",,,,,,
="0:14:54:16","相手チーム",,,,,,
="0:14:57:80","キャッチ",,"阿部航斗",,,,
="0:14:58:86","ポゼッションスタート",,,,,,
="0:14:58:86","相手チーム",,,,,,
="0:15:00:90",,,"阿部航斗","パス",,,
="0:15:16:90",,,"山川哲史",,"ブロック",,
="0:15:24:56","ポゼッションエンド",,,,,,
="0:15:24:56","相手チーム",,,,,,
="0:15:29:33","キャッチ",,"阿部航斗",,,,
="0:15:29:70","ポゼッションスタート",,,,,,
="0:15:29:70","筑波大学",,,,,,
="0:15:32:76","ポゼッションエンド",,,,,,
="0:15:32:76","筑波大学",,,,,,
="0:15:39:56","ポゼッションスタート",,,,,,
="0:15:39:56","相手チーム",,,,,,
="0:15:42:03","ポゼッションエンド",,,,,,
="0:15:42:03","相手チーム",,,,,,
="0:15:47:46","相手チーム",,,"枠外シュート",,,
="0:15:48:76","ポゼッションスタート",,,,,,
="0:15:48:76","筑波大学",,,,,,
="0:15:57:96",,"GK","阿部航斗",,,,
="0:16:26:63",,,"山川哲史",,"ブロック",,
="0:16:31:60","キャッチ",,"阿部航斗",,,,
="0:16:34:56","ポゼッションエンド",,,,,,
="0:16:34:56","筑波大学",,,,,,
="0:16:41:43","ポゼッションスタート",,,,,,
="0:16:41:43","相手チーム",,,,,,
="0:16:44:66",,,"阿部航斗",,"セービング",,
="0:16:59:83","ポゼッションエンド",,,,,,
="0:16:59:83","相手チーム",,,,,,
="0:17:23:13",,,"手塚貴大",,"ブロック",,
="0:17:25:36","ポゼッションスタート",,,,,,
="0:17:25:36","筑波大学",,,,,,
="0:17:32:23","相手チーム",,,,,"ファール",
="0:17:41:36","ポゼッションエンド",,,,,,
="0:17:41:36","筑波大学",,,,,,
="0:17:42:26",,"FK","井川空",,,,
="0:18:04:76",,,"山原怜音","ドリブル",,,
="0:18:10:73",,,"森海渡","枠内シュート",,,
="0:18:12:73","ポゼッションスタート",,,,,,
="0:18:12:73","筑波大学",,,,,,
="0:18:18:33","ポゼッションエンド",,,,,,
="0:18:18:33","筑波大学",,,,,,
="0:18:24:23",,,"三笘薫","ドリブル",,,
="0:18:31:46",,,"三笘薫","枠内シュート",,,
="0:18:33:06","ポゼッションスタート",,,,,,
="0:18:33:06","筑波大学",,,,,,
="0:18:36:56",,,"山川哲史",,"インターセプト",,
="0:18:38:73","ポゼッションエンド",,,,,,
="0:18:38:73","筑波大学",,,,,,
="0:18:47:83","ポゼッションスタート",,,,,,
="0:18:47:83","相手チーム",,,,,,
="0:18:52:20","相手チーム","スローイン",,,,,
="0:19:01:73","ポゼッションエンド",,,,,,
="0:19:01:73","相手チーム",,,,,,
="0:19:05:76",,,"手塚貴大",,"ブロック",,
="0:19:13:83","ポゼッションスタート",,,,,,
="0:19:13:83","筑波大学",,,,,,
="0:19:16:63",,,"阿部航斗",,"セービング",,
="0:19:26:90","相手チーム","CK",,,,,
="0:19:55:16","相手チーム",,,"枠内シュート",,,
="0:19:55:16","失点",,,,,,
="0:20:42:16",,"キックオフ",,,,,
="0:20:48:63","ポゼッションエンド",,,,,,
="0:20:48:63","筑波大学",,,,,,
="0:21:08:36","ポゼッションスタート",,,,,,
="0:21:08:36","筑波大学",,,,,,
="0:21:10:70","ポゼッションエンド",,,,,,
="0:21:10:70","筑波大学",,,,,,
="0:21:14:13",,,"山原怜音","ドリブル",,,
="0:21:20:76",,,"高嶺朋樹","ドリブル",,,
="0:21:26:20",,,"三笘薫","ドリブル",,,
="0:21:30:86",,,"井川空","クロス",,,
="0:21:34:00","ポゼッションスタート",,,,,,
="0:21:34:00","筑波大学",,,,,,
="0:21:41:23","相手チーム","GK",,,,,
="0:22:11:63",,,"山川哲史",,"クリア",,
="0:22:22:40","相手チーム","スローイン",,,,,
="0:22:31:33",,,"山川哲史",,"ブロック",,
="0:22:37:00","相手チーム","スローイン",,,,,
="0:23:01:93",,,"井川空",,"ブロック",,
="0:23:28:73",,,"井川空",,"カット",,
="0:23:47:26",,,"三笘薫","ドリブル",,,
="0:23:47:40","ポゼッションエンド",,,,,,
="0:23:47:40","筑波大学",,,,,,
="0:23:53:80",,,"森海渡","枠内シュート",,,
="0:23:57:00","ポゼッションスタート",,,,,,
="0:23:57:00","筑波大学",,,,,,
="0:24:22:76",,"CK","山原怜音",,,,
="0:24:41:73","ポゼッションエンド",,,,,,
="0:24:41:73","筑波大学",,,,,,
="0:24:47:36","ポゼッションスタート",,,,,,
="0:24:47:36","筑波大学",,,,,,
