"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:14:38:51",,,"角田涼太郎",,"ブロック",,
="0:14:39:34","ポゼッションスタート",,,,,,
="0:14:39:34","筑波大学",,,,,,
="0:14:42:34",,,"高嶺朋樹","ドリブル",,,
="0:14:46:01","ポゼッションエンド",,,,,,
="0:14:46:01","筑波大学",,,,,,
="0:14:56:36","ポゼッションスタート",,,,,,
="0:14:56:36","相手チーム",,,,,,
="0:14:56:73","相手チーム",,,,"被枠内シュート",,
="0:14:57:33",,,"阿部航斗",,,,"セービング"
="0:15:03:63",,,"角田涼太郎",,"ブロック",,
="0:15:03:77","ポゼッションエンド",,,,,,
="0:15:03:77","相手チーム",,,,,,
="0:15:30:93",,"スローイン","三浦雅人",,,,
="0:15:32:26","ポゼッションスタート",,,,,,
="0:15:32:26","相手チーム",,,,,,
="0:15:48:21","ポゼッションエンド",,,,,,
="0:15:48:21","相手チーム",,,,,,
="0:15:48:81",,,"角田涼太郎",,"クリア",,
="0:16:00:02","相手チーム","スローイン",,,,,
="0:16:01:46",,,"知久航介",,"カット",,
