"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:12:58:52","筑波大学",,,,,,
="0:13:01:04",,,"井川空",,"インターセプト",,
="0:13:02:23","ポゼッションエンド",,,,,,
="0:13:02:23","筑波大学",,,,,,
="0:13:07:17","ポゼッションスタート",,,,,,
="0:13:07:17","相手チーム",,,,,,
="0:13:10:24","ポゼッションエンド",,,,,,
="0:13:10:24","相手チーム",,,,,,
="0:13:14:56",,,"手塚貴大",,"クリア",,
="0:13:21:85","ポゼッションスタート",,,,,,
="0:13:21:85","筑波大学",,,,,,
="0:13:29:79","ポゼッションエンド",,,,,,
="0:13:29:79","筑波大学",,,,,,
="0:13:47:11","ポゼッションスタート",,,,,,
="0:13:47:11","相手チーム",,,,,,
="0:13:49:09","ポゼッションエンド",,,,,,
="0:13:49:09","相手チーム",,,,,,
="0:13:54:15",,,"山川哲史",,"クリア",,
="0:13:56:36","ポゼッションスタート",,,,,,
="0:13:56:36","相手チーム",,,,,,
="0:14:07:79","相手チーム","スローイン",,,,,
="0:14:11:65","ポゼッションエンド",,,,,,
="0:14:11:65","相手チーム",,,,,,
="0:14:24:53",,,"加藤匠人",,"ブロック",,
="0:15:02:81",,,"永満凌",,"カット",,
="0:15:03:52","ポゼッションスタート",,,,,,
="0:15:03:52","筑波大学",,,,,,
="0:15:05:32","ポゼッションエンド",,,,,,
="0:15:05:32","筑波大学",,,,,,
="0:15:08:60",,,"井川空","ドリブル",,,
="0:15:10:47","ポゼッションスタート",,,,,,
="0:15:10:47","相手チーム",,,,,,
="0:15:13:61","ポゼッションエンド",,,,,,
="0:15:13:61","相手チーム",,,,,,
="0:15:19:23","ポゼッションスタート",,,,,,
="0:15:19:23","筑波大学",,,,,,
="0:15:19:55",,,"大川圭為",,"インターセプト",,
="0:15:21:98","ポゼッションエンド",,,,,,
="0:15:21:98","筑波大学",,,,,,
="0:15:28:56",,,"山原怜音","ドリブル",,,
="0:15:32:76",,,"山原怜音","クロス",,,
="0:15:40:77",,,"山原怜音","枠内シュート",,,
="0:15:41:27","ポゼッションスタート",,,,,,
="0:15:41:27","筑波大学",,,,,,
="0:15:52:83","相手チーム","スローイン",,,,,
="0:16:07:78",,"スローイン","知久航介",,,,
="0:16:22:78",,"スローイン","永満凌",,,,
="0:16:24:71","ポゼッションエンド",,,,,,
="0:16:24:71","筑波大学",,,,,,
="0:16:49:79",,,"犬飼翔洋",,"インターセプト",,
="0:17:00:17","ポゼッションスタート",,,,,,
="0:17:00:17","筑波大学",,,,,,
="0:17:02:90",,,"犬飼翔洋","ドリブル",,,
="0:17:17:98",,"CK","山原怜音",,,,
="0:17:46:31","ポゼッションエンド",,,,,,
="0:17:46:31","筑波大学",,,,,,
="0:18:10:95","ポゼッションスタート",,,,,,
="0:18:10:95","相手チーム",,,,,,
="0:18:15:39",,"スローイン","山原怜音",,,,
="0:18:33:71","相手チーム","GK",,,,,
="0:18:52:56",,,"山川哲史",,"ブロック",,
="0:18:57:35","ポゼッションエンド",,,,,,
="0:18:57:35","相手チーム",,,,,,
="0:19:15:87",,,"手塚貴大",,"カット",,
="0:19:43:48",,,"手塚貴大",,"ブロック",,
="0:19:54:54","ポゼッションスタート",,,,,,
="0:19:54:54","筑波大学",,,,,,
="0:19:54:86",,,"永満凌",,"ブロック",,
="0:20:08:37","相手チーム","CK",,,,,
="0:20:25:34","相手チーム",,,"枠内シュート",,,
="0:20:25:34","失点",,,,,,
="0:20:55:37",,"キックオフ",,,,,
="0:21:10:82","ポゼッションエンド",,,,,,
="0:21:10:82","筑波大学",,,,,,
="0:21:29:88","ポゼッションスタート",,,,,,
="0:21:29:88","筑波大学",,,,,,
="0:21:38:36","ポゼッションエンド",,,,,,
="0:21:38:36","筑波大学",,,,,,
="0:21:56:08","ポゼッションスタート",,,,,,
="0:21:56:08","筑波大学",,,,,,
="0:21:59:08",,,"犬飼翔洋",,"カット",,
="0:21:59:76","ポゼッションエンド",,,,,,
="0:21:59:76","筑波大学",,,,,,
="0:22:04:49","ポゼッションスタート",,,,,,
="0:22:04:49","筑波大学",,,,,,
="0:22:06:20","相手チーム",,,,,"ファール",
="0:22:10:44",,,"加藤匠人","枠外シュート",,,
="0:22:29:24","交代",,"高嶺朋樹",,,,
="0:22:29:24",,,"生地慶充",,,,
="0:22:57:96",,"FK","加藤匠人",,,,
="0:23:54:91",,,"井川空","枠内シュート",,,
="0:24:06:88","相手チーム","GK",,,,,
="0:24:28:76",,"スローイン","知久航介",,,,
="0:24:34:30","ポゼッションエンド",,,,,,
="0:24:34:30","筑波大学",,,,,,
="0:24:39:71","相手チーム",,,,,"ファール",
="0:24:40:74","ポゼッションスタート",,,,,,
="0:24:40:74","筑波大学",,,,,,
="0:24:50:44",,"FK","高嶺朋樹",,,,
="0:24:54:77","ポゼッションエンド",,,,,,
="0:24:54:77","筑波大学",,,,,,
="0:24:59:26","ポゼッションスタート",,,,,,
="0:24:59:26","筑波大学",,,,,,
="0:25:02:53","ポゼッションエンド",,,,,,
="0:25:02:53","筑波大学",,,,,,
="0:25:33:24",,,"加藤匠人",,"インターセプト",,
="0:25:52:23","ポゼッションスタート",,,,,,
="0:25:52:23","筑波大学",,,,,,
="0:25:58:04",,"CK","山原怜音",,,,
="0:26:32:02","ポゼッションエンド",,,,,,
="0:26:32:02","筑波大学",,,,,,
="0:26:35:42",,,"永満凌","ドリブル",,,
="0:26:41:13",,"スローイン","永満凌",,,,
="0:26:50:22",,,"高嶺朋樹","ドリブル",,,
="0:26:51:41","ポゼッションスタート",,,,,,
="0:26:51:41","筑波大学",,,,,,
="0:27:04:39","相手チーム",,,,,"ファール",
="0:27:08:71","ポゼッションエンド",,,,,,
="0:27:08:71","筑波大学",,,,,,
="0:27:26:73",,,"加藤匠人",,"インターセプト",,
="0:27:41:87","相手チーム","GK",,,,,
="0:27:56:14","ポゼッションスタート",,,,,,
="0:27:56:14","相手チーム",,,,,,
="0:28:00:83",,,"山川哲史",,"ブロック",,
="0:28:15:47",,,"山川哲史",,,"ファール",
="0:28:21:81","相手チーム","FK",,,,,
="0:28:23:28","ポゼッションエンド",,,,,,
="0:28:23:28","相手チーム",,,,,,
="0:28:40:10",,,"大川圭為",,"セービング",,
="0:28:41:30","ポゼッションスタート",,,,,,
="0:28:41:30","筑波大学",,,,,,
="0:29:37:17","ポゼッションエンド",,,,,,
="0:29:37:17","筑波大学",,,,,,
="0:29:57:51",,,"井川空","ドリブル",,,
="0:29:59:96",,,"高嶺朋樹",,,"ファール",
="0:30:02:01","ポゼッションスタート",,,,,,
="0:30:02:01","筑波大学",,,,,,
="0:30:16:31","相手チーム","FK",,,,,
="0:30:34:30",,,"犬飼翔洋",,"ブロック",,
="0:30:44:77",,,"知久航介",,"クリア",,
="0:30:52:21","ポゼッションエンド",,,,,,
="0:30:52:21","筑波大学",,,,,,
="0:30:53:30","相手チーム","スローイン",,,,,
="0:30:58:79",,,"岩本翔",,"カット",,
="0:31:05:03","ポゼッションスタート",,,,,,
="0:31:05:03","相手チーム",,,,,,
="0:31:08:36",,,"井川空","クロス",,,
="0:31:10:88","ポゼッションエンド",,,,,,
="0:31:10:88","相手チーム",,,,,,
="0:31:11:80",,,"山原怜音","クロス",,,
="0:31:11:83",,,"加藤匠人",,"インターセプト",,
="0:31:12:88","ポゼッションスタート",,,,,,
="0:31:12:88","筑波大学",,,,,,
="0:31:15:15","ポゼッションエンド",,,,,,
="0:31:15:15","筑波大学",,,,,,
="0:31:37:43",,,"知久航介",,"インターセプト",,
="0:31:37:58",,,"永満凌","ドリブル",,,
="0:31:44:23","ポゼッションスタート",,,,,,
="0:31:44:23","筑波大学",,,,,,
="0:31:48:72",,,"生地慶充","クロス",,,
="0:31:57:93","交代",,"永満凌",,,,
="0:31:57:93",,,"三笘薫",,,,
="0:31:57:93",,,"渡邊陽",,,,
="0:31:57:93",,,"岩本翔",,,,
="0:32:23:69",,"CK","山原怜音",,,,
="0:32:56:40","相手チーム","GK",,,,,
="0:32:56:44",,,"犬飼翔洋","枠外シュート",,,
="0:33:01:23",,,"三笘薫","ドリブル",,,
="0:33:18:01",,,"知久航介",,"インターセプト",,
="0:33:32:06",,,"三笘薫","クロス",,,
="0:33:43:18",,,"渡邊陽","枠外シュート",,,
="0:33:43:99","相手チーム","GK",,,,,
="0:33:57:67",,,"犬飼翔洋","枠外シュート",,,
="0:34:04:31",,,"知久航介","ドリブル",,,
="0:34:12:70",,,"山川哲史",,"インターセプト",,
="0:34:21:42","ポゼッションエンド",,,,,,
="0:34:21:42","筑波大学",,,,,,
="0:34:36:87","ポゼッションスタート",,,,,,
="0:34:36:87","相手チーム",,,,,,
="0:34:37:11",,,"知久航介","ドリブル",,,
="0:34:38:97","ポゼッションエンド",,,,,,
="0:34:38:97","相手チーム",,,,,,
="0:34:55:79",,,"知久航介",,"インターセプト",,
="0:34:56:64","ポゼッションスタート",,,,,,
="0:34:56:64","筑波大学",,,,,,
="0:34:58:73","ポゼッションエンド",,,,,,
="0:34:58:73","筑波大学",,,,,,
="0:35:01:05","ポゼッションスタート",,,,,,
="0:35:01:05","相手チーム",,,,,,
="0:35:02:56","ポゼッションエンド",,,,,,
="0:35:02:56","相手チーム",,,,,,
="0:35:18:15","ポゼッションスタート",,,,,,
="0:35:18:15","筑波大学",,,,,,
="0:35:19:68",,,"知久航介",,"インターセプト",,
="0:35:20:20",,,"三笘薫","ドリブル",,,
="0:35:21:18","ポゼッションエンド",,,,,,
="0:35:21:18","筑波大学",,,,,,
="0:35:25:02",,"スローイン","知久航介",,,,
="0:35:39:35",,,"渡邊陽",,,"ファール",
="0:35:41:25","ポゼッションスタート",,,,,,
="0:35:41:25","相手チーム",,,,,,
="0:35:56:15","相手チーム","FK",,,,,
="0:36:02:61","ポゼッションエンド",,,,,,
="0:36:02:61","相手チーム",,,,,,
="0:36:13:22",,,"山川哲史",,"カット",,
="0:36:13:99","ポゼッションスタート",,,,,,
="0:36:13:99","筑波大学",,,,,,
="0:36:15:80","ポゼッションエンド",,,,,,
="0:36:15:80","筑波大学",,,,,,
="0:36:19:92","ポゼッションスタート",,,,,,
="0:36:19:92","相手チーム",,,,,,
="0:36:21:49","ポゼッションエンド",,,,,,
="0:36:21:49","相手チーム",,,,,,
="0:36:26:40","ポゼッションスタート",,,,,,
="0:36:26:40","筑波大学",,,,,,
="0:36:26:88",,,"三笘薫",,"カット",,
="0:36:36:04",,,"高嶺朋樹","ドリブル",,,
="0:36:40:40",,,"三笘薫",,,"ファール",
="0:36:45:62","ポゼッションエンド",,,,,,
="0:36:45:62","筑波大学",,,,,,
="0:38:00:96","ポゼッションスタート",,,,,,
="0:38:00:96","筑波大学",,,,,,
="0:38:01:29","相手チーム",,,,,"ファール",
="0:38:09:92",,,"三笘薫","ドリブル",,,
="0:38:27:87",,"FK","高嶺朋樹",,,,
="0:38:38:50","ポゼッションエンド",,,,,,
="0:38:38:50","筑波大学",,,,,,
="0:38:56:70","ポゼッションスタート",,,,,,
="0:38:56:70","筑波大学",,,,,,
="0:38:58:00",,"スローイン","知久航介",,,,
="0:39:00:74",,,"井川空","クロス",,,
="0:39:03:56","ポゼッションエンド",,,,,,
="0:39:03:56","筑波大学",,,,,,
="0:39:14:67","ポゼッションスタート",,,,,,
="0:39:14:67","筑波大学",,,,,,
="0:39:17:19",,"スローイン","山川哲史",,,,
="0:39:24:14","ポゼッションエンド",,,,,,
="0:39:24:14","筑波大学",,,,,,
="0:39:35:95","ポゼッションスタート",,,,,,
="0:39:35:95","筑波大学",,,,,,
="0:39:43:43","ポゼッションエンド",,,,,,
="0:39:43:43","筑波大学",,,,,,
="0:40:09:45",,,"加藤匠人",,"カット",,
="0:40:22:53","ポゼッションスタート",,,,,,
="0:40:22:53","相手チーム",,,,,,
="0:40:26:67","ポゼッションエンド",,,,,,
="0:40:26:67","相手チーム",,,,,,
="0:40:28:69","ポゼッションスタート",,,,,,
="0:40:28:69","筑波大学",,,,,,
="0:40:30:23","ポゼッションエンド",,,,,,
="0:40:30:23","筑波大学",,,,,,
="0:40:31:41",,,"渡邊陽",,"インターセプト",,
="0:40:35:21","ポゼッションスタート",,,,,,
="0:40:35:21","筑波大学",,,,,,
="0:41:23:61",,"スローイン","知久航介",,,,
="0:41:34:87","ポゼッションエンド",,,,,,
="0:41:34:87","筑波大学",,,,,,
="0:41:52:41",,,"高嶺朋樹","ドリブル",,,
="0:42:06:91",,,"渡邊陽",,"カット",,
="0:42:39:55","ポゼッションスタート",,,,,,
="0:42:39:55","筑波大学",,,,,,
="0:42:44:19","ポゼッションエンド",,,,,,
="0:42:44:19","筑波大学",,,,,,
="0:42:55:92",,,"山原怜音","ドリブル",,,
="0:43:09:42","ポゼッションスタート",,,,,,
="0:43:09:42","相手チーム",,,,,,
="0:43:19:49","相手チーム",,,,,"ファール",
="0:43:33:61",,"FK","高嶺朋樹",,,,
="0:44:14:47","相手チーム","GK",,,,,
="0:44:34:59","ポゼッションエンド",,,,,,
="0:44:34:59","相手チーム",,,,,,
="0:44:39:02",,,"知久航介",,"カット",,
="0:44:39:77","ポゼッションスタート",,,,,,
="0:44:39:77","筑波大学",,,,,,
="0:44:45:25","ポゼッションエンド",,,,,,
="0:44:45:25","筑波大学",,,,,,
="0:44:56:91",,"GK","大川圭為",,,,
="0:45:08:34","ポゼッションスタート",,,,,,
="0:45:08:34","筑波大学",,,,,,
="0:45:12:86",,"スローイン","三笘薫",,,,
="0:45:21:90",,"スローイン","三笘薫",,,,
="0:45:29:47",,,"犬飼翔洋",,,"ファール",
="0:45:37:53","相手チーム","FK",,,,,
="0:46:05:39",,,"知久航介",,"クリア",,
="0:46:19:81","相手チーム",,,,,"ファール",
="0:46:23:26","ポゼッションエンド",,,,,,
="0:46:23:26","筑波大学",,,,,,
="0:46:24:50",,"FK","知久航介",,,,
="0:47:41:04",,,"山原怜音","クロス",,,
="0:47:44:24",,,"犬飼翔洋","枠内シュート",,,
="0:48:25:80",,"キックオフ",,,,,
="0:48:57:10","相手チーム","スローイン",,,,,
