Player,: Teduka Takahiro,,,,,,,,,,,,,,,,,,,,,
Session,: 20190506 Top Kanto League 5sec vs Juntendo Univ.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Start,43:51.4,,,,,,,,,,,,,,,,,,,,,
End,00:23.8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Time,Cumulative Time,Heart Rate,Heart Rate Zone,Speed (km/h),Speed Zone,Distance (m),X (m),Y (m),Latitude,Longitude,Sats,Acceleration (m/s/s),Bodyload,Impact Z1,Impact Z2,Impact Z3,Impact Z4,Impact Z5,Impact Z6,Split Name,Acceleration Load (m/s/s),Filtered Velocity (km/h)
45:40.8,01:49.4,0,1,0,1,0,24.517,61.554,35.89782859,139.935805, T 13,0,0,0,0,0,0,0,0,,0,0
45:40.9,01:49.5,0,1,0,1,0,24.517,61.554,35.89782851,139.9358051, T 13,0,0,0,0,0,0,0,0,,0,0
45:40.9,01:49.5,0,1,0,1,0,24.517,61.554,35.89782851,139.9358051, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.0,01:49.6,0,1,0,1,0,24.529,61.544,35.89782851,139.9358051, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.1,01:49.7,0,1,0,1,0,24.529,61.544,35.8978285,139.9358053, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.1,01:49.7,0,1,0,1,0,24.529,61.544,35.8978285,139.9358053, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.2,01:49.8,0,1,0,1,0,24.542,61.544,35.8978285,139.9358053, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.3,01:49.9,0,1,0,1,0,24.542,61.544,35.89782842,139.9358054, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.3,01:49.9,0,1,0,1,0,24.542,61.544,35.89782842,139.9358054, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.4,01:50.0,0,1,0,1,0,24.553,61.534,35.89782842,139.9358054, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.5,01:50.1,0,1,0,1,0,24.553,61.534,35.89782838,139.9358054, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.5,01:50.1,0,1,0,1,0,24.553,61.534,35.89782838,139.9358054, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.6,01:50.2,0,1,0,1,0,24.558,61.53,35.89782838,139.9358054, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.7,01:50.3,0,1,0,1,0,24.558,61.53,35.89782829,139.9358056, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.7,01:50.3,0,1,0,1,0,24.558,61.53,35.89782829,139.9358056, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.8,01:50.4,0,1,0,1,0,24.57,61.521,35.89782829,139.9358056, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.9,01:50.5,0,1,0,1,0,24.57,61.521,35.89782822,139.9358056, T 13,0,0,0,0,0,0,0,0,,0,0
45:41.9,01:50.5,0,1,0,1,0,24.57,61.521,35.89782822,139.9358056, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.0,01:50.6,0,1,0,1,0,24.569,61.512,35.89782822,139.9358056, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.1,01:50.7,0,1,0,1,0,24.569,61.512,35.8978281,139.9358058, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.1,01:50.7,0,1,0,1,0,24.569,61.512,35.8978281,139.9358058, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.2,01:50.8,0,1,0,1,0,24.587,61.499,35.8978281,139.9358058, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.3,01:50.9,0,1,0,1,0,24.587,61.499,35.89782805,139.935806, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.3,01:50.9,0,1,0,1,0,24.587,61.499,35.89782805,139.935806, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.4,01:51.0,0,1,0,1,0,24.606,61.493,35.89782805,139.935806, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.5,01:51.1,0,1,0,1,0,24.606,61.493,35.89782805,139.935806, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.5,01:51.1,0,1,0,1,0,24.606,61.493,35.89782805,139.935806, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.6,01:51.2,0,1,0,1,0,24.605,61.493,35.89782805,139.935806, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.7,01:51.3,0,1,0,1,0,24.605,61.493,35.89782789,139.9358061, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.7,01:51.3,0,1,0,1,0,24.605,61.493,35.89782789,139.9358061, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.8,01:51.4,0,1,0,1,0,24.617,61.476,35.89782789,139.9358061, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.9,01:51.5,0,1,0,1,0,24.617,61.476,35.89782788,139.9358062, T 13,0,0,0,0,0,0,0,0,,0,0
45:42.9,01:51.5,0,1,0,1,0,24.617,61.476,35.89782788,139.9358062, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.0,01:51.6,0,1,0,1,0,24.629,61.475,35.89782788,139.9358062, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.1,01:51.7,0,1,0,1,0,24.629,61.475,35.89782773,139.9358064, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.1,01:51.7,0,1,0,1,0,24.629,61.475,35.89782773,139.9358064, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.2,01:51.8,0,1,0,1,0,24.641,61.458,35.89782773,139.9358064, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.3,01:51.9,0,1,0,1,0,24.641,61.458,35.89782772,139.9358065, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.3,01:51.9,0,1,0,1,0,24.641,61.458,35.89782772,139.9358065, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.4,01:52.0,0,1,0,1,0,24.654,61.457,35.89782772,139.9358065, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.5,01:52.1,0,1,0,1,0,24.654,61.457,35.8978276,139.9358066, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.5,01:52.1,0,1,0,1,0,24.654,61.457,35.8978276,139.9358066, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.6,01:52.2,0,1,0,1,0,24.659,61.444,35.8978276,139.9358066, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.7,01:52.3,0,1,0,1,0,24.659,61.444,35.89782752,139.9358068, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.7,01:52.3,0,1,0,1,0,24.659,61.444,35.89782752,139.9358068, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.8,01:52.4,0,1,0,1,0,24.685,61.434,35.89782752,139.9358068, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.9,01:52.5,0,1,0,1,0,24.685,61.434,35.89782747,139.9358069, T 13,0,0,0,0,0,0,0,0,,0,0
45:43.9,01:52.5,0,1,0,1,0,24.685,61.434,35.89782747,139.9358069, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.0,01:52.6,0,1,0,1,0,24.69,61.43,35.89782747,139.9358069, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.1,01:52.7,0,1,0,1,0,24.69,61.43,35.89782747,139.935807, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.1,01:52.7,0,1,0,1,0,24.69,61.43,35.89782747,139.935807, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.2,01:52.8,0,1,0,1,0,24.703,61.429,35.89782747,139.935807, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.3,01:52.9,0,1,0,1,0,24.703,61.429,35.89782734,139.9358073, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.3,01:52.9,0,1,0,1,0,24.703,61.429,35.89782734,139.9358073, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.4,01:53.0,0,1,0,1,0,24.722,61.415,35.89782734,139.9358073, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.5,01:53.1,0,1,0,1,0,24.722,61.415,35.89782723,139.9358073, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.5,01:53.1,0,1,0,1,0,24.722,61.415,35.89782723,139.9358073, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.6,01:53.2,0,1,0,1,0,24.727,61.403,35.89782723,139.9358073, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.7,01:53.3,0,1,0,1,0,24.727,61.403,35.89782707,139.9358076, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.7,01:53.3,0,1,0,1,0,24.727,61.403,35.89782707,139.9358076, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.8,01:53.4,0,1,0,1,0,24.753,61.385,35.89782707,139.9358076, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.9,01:53.5,0,1,0,1,0,24.753,61.385,35.8978271,139.9358077, T 13,0,0,0,0,0,0,0,0,,0,0
45:44.9,01:53.5,0,1,0,1,0,24.753,61.385,35.8978271,139.9358077, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.0,01:53.6,0,1,0,1,0,24.759,61.388,35.8978271,139.9358077, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.1,01:53.7,0,1,0,1,0,24.759,61.388,35.8978269,139.9358079, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.1,01:53.7,0,1,0,1,0,24.759,61.388,35.8978269,139.9358079, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.2,01:53.8,0,1,0,1,0,24.777,61.367,35.8978269,139.9358079, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.3,01:53.9,0,1,0,1,0,24.777,61.367,35.8978269,139.935808, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.3,01:53.9,0,1,0,1,0,24.777,61.367,35.8978269,139.935808, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.4,01:54.0,0,1,0,1,0,24.79,61.366,35.8978269,139.935808, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.5,01:54.1,0,1,0,1,0,24.79,61.366,35.89782677,139.9358082, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.5,01:54.1,0,1,0,1,0,24.79,61.366,35.89782677,139.9358082, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.6,01:54.2,0,1,0,1,0,24.808,61.352,35.89782677,139.9358082, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.7,01:54.3,0,1,0,1,0,24.808,61.352,35.89782673,139.9358083, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.7,01:54.3,0,1,0,1,0,24.808,61.352,35.89782673,139.9358083, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.8,01:54.4,0,1,0,1,0,24.815,61.348,35.89782673,139.9358083, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.9,01:54.5,0,1,0,1,0,24.815,61.348,35.89782661,139.9358085, T 13,0,0,0,0,0,0,0,0,,0,0
45:45.9,01:54.5,0,1,0,1,0,24.815,61.348,35.89782661,139.9358085, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.0,01:54.6,0,1,0,1,0,24.834,61.334,35.89782661,139.9358085, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.1,01:54.7,0,1,0,1,0,24.834,61.334,35.89782656,139.9358087, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.1,01:54.7,0,1,0,1,0,24.834,61.334,35.89782656,139.9358087, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.2,01:54.8,0,1,0,1,0,24.853,61.329,35.89782656,139.9358087, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.3,01:54.9,0,1,0,1,0,24.853,61.329,35.89782649,139.9358087, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.3,01:54.9,0,1,0,1,0,24.853,61.329,35.89782649,139.9358087, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.4,01:55.0,0,1,0,1,0,24.852,61.321,35.89782649,139.9358087, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.5,01:55.1,0,1,0,1,0,24.852,61.321,35.8978263,139.9358089, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.5,01:55.1,0,1,0,1,0,24.852,61.321,35.8978263,139.9358089, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.6,01:55.2,0,1,0,1,0,24.871,61.299,35.8978263,139.9358089, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.7,01:55.3,0,1,0,1,0,24.871,61.299,35.89782629,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.7,01:55.3,0,1,0,1,0,24.871,61.299,35.89782629,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.8,01:55.4,0,1,0,1,0,24.884,61.298,35.89782629,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.9,01:55.5,0,1,0,1,0,24.884,61.298,35.89782625,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:46.9,01:55.5,0,1,0,1,0,24.884,61.298,35.89782625,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.0,01:55.6,0,1,0,1,0,24.891,61.294,35.89782625,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.1,01:55.7,0,1,0,1,0,24.891,61.294,35.89782609,139.9358094, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.1,01:55.7,0,1,0,1,0,24.891,61.294,35.89782609,139.9358094, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.2,01:55.8,0,1,0,1,0,24.916,61.276,35.89782609,139.9358094, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.3,01:55.9,0,1,0,1,0,24.916,61.276,35.897826,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.3,01:55.9,0,1,0,1,0,24.916,61.276,35.897826,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.4,01:56.0,0,1,0,1,0,24.929,61.267,35.897826,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.5,01:56.1,0,1,0,1,0,24.929,61.267,35.89782596,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.5,01:56.1,0,1,0,1,0,24.929,61.267,35.89782596,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.6,01:56.2,0,1,0,1,0,24.936,61.262,35.89782596,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.7,01:56.3,0,1,0,1,0,24.936,61.262,35.89782588,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.7,01:56.3,0,1,0,1,0,24.936,61.262,35.89782588,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.8,01:56.4,0,1,0,1,0,24.947,61.253,35.89782588,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.9,01:56.5,0,1,0,1,0,24.947,61.253,35.89782584,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:47.9,01:56.5,0,1,0,1,0,24.947,61.253,35.89782584,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.0,01:56.6,0,1,0,1,0,24.954,61.249,35.89782584,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.1,01:56.7,0,1,0,1,0,24.954,61.249,35.89782572,139.93581, T 14,0,0,0,0,0,0,0,0,,0,0
45:48.1,01:56.7,0,1,0,1,0,24.954,61.249,35.89782572,139.93581, T 14,0,0,0,0,0,0,0,0,,0,0
45:48.2,01:56.8,0,1,0,1,0,24.973,61.235,35.89782572,139.93581, T 14,0,0,0,0,0,0,0,0,,0,0
45:48.3,01:56.9,0,1,0,1,0,24.973,61.235,35.89782568,139.9358101, T 14,0,0,0,0,0,0,0,0,,0,0
45:48.3,01:56.9,0,1,0,1,0,24.973,61.235,35.89782568,139.9358101, T 14,0,0,0,0,0,0,0,0,,0,0
45:48.4,01:57.0,0,1,0,1,0,24.979,61.231,35.89782568,139.9358101, T 14,0,0,0,0,0,0,0,0,,0,0
45:48.5,01:57.1,0,1,0,1,0,24.979,61.231,35.89782568,139.9358101, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.5,01:57.1,0,1,0,1,0,24.979,61.231,35.89782568,139.9358101, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.6,01:57.2,0,1,0,1,0,24.979,61.231,35.89782568,139.9358101, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.7,01:57.3,0,1,0,1,0,24.979,61.231,35.89782564,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.7,01:57.3,0,1,0,1,0,24.979,61.231,35.89782564,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.8,01:57.4,0,1,0,1,0,24.986,61.226,35.89782564,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.9,01:57.5,0,1,0,1,0,24.986,61.226,35.8978256,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:48.9,01:57.5,0,1,0,1,0,24.986,61.226,35.8978256,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.0,01:57.6,0,1,0,1,0,24.992,61.222,35.8978256,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.1,01:57.7,0,1,0,1,0,24.992,61.222,35.89782564,139.9358102, T 12,0,0,0,0,0,0,0,0,,0,0
45:49.1,01:57.7,0,1,0,1,0,24.992,61.222,35.89782564,139.9358102, T 12,0,0,0,0,0,0,0,0,,0,0
45:49.2,01:57.8,0,1,0,1,0,24.986,61.226,35.89782564,139.9358102, T 12,0,0,0,0,0,0,0,0,,0,0
45:49.3,01:57.9,0,1,0,1,0,24.986,61.226,35.89782564,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.3,01:57.9,0,1,0,1,0,24.986,61.226,35.89782564,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.4,01:58.0,0,1,0,1,0,24.986,61.226,35.89782564,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.5,01:58.1,0,1,0,1,0,24.986,61.226,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.5,01:58.1,0,1,0,1,0,24.986,61.226,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.6,01:58.2,0,1,0,1,0,24.992,61.214,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.7,01:58.3,0,1,0,1,0,24.992,61.214,35.8978256,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.7,01:58.3,0,1,0,1,0,24.992,61.214,35.8978256,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.8,01:58.4,0,1,0,1,0,24.992,61.222,35.8978256,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.9,01:58.5,0,1,0,1,0,24.992,61.222,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:49.9,01:58.5,0,1,0,1,0,24.992,61.222,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.0,01:58.6,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.1,01:58.7,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.1,01:58.7,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.2,01:58.8,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.3,01:58.9,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.3,01:58.9,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.4,01:59.0,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.5,01:59.1,0,1,0,1,0,24.999,61.217,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.5,01:59.1,0,1,0,1,0,24.999,61.217,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.6,01:59.2,0,1,0,1,0,24.999,61.209,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.7,01:59.3,0,1,0,1,0,24.999,61.209,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.7,01:59.3,0,1,0,1,0,24.999,61.209,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.8,01:59.4,0,1,0,1,0,24.999,61.217,35.89782556,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.9,01:59.5,0,1,0,1,0,24.999,61.217,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:50.9,01:59.5,0,1,0,1,0,24.999,61.217,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.0,01:59.6,0,1,0,1,0,24.999,61.209,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.1,01:59.7,0,1,0,1,0,24.999,61.209,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.1,01:59.7,0,1,0,1,0,24.999,61.209,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.2,01:59.8,0,1,0,1,0,24.999,61.209,35.89782549,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.3,01:59.9,0,1,0,1,0,24.999,61.209,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.3,01:59.9,0,1,0,1,0,24.999,61.209,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.4,02:00.0,0,1,0,1,0,24.992,61.214,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.5,02:00.1,0,1,0,1,0,24.992,61.214,35.89782549,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.5,02:00.1,0,1,0,1,0,24.992,61.214,35.89782549,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.6,02:00.2,0,1,0,1,0,24.984,61.21,35.89782549,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.7,02:00.3,0,1,0,1,0,24.984,61.21,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.7,02:00.3,0,1,0,1,0,24.984,61.21,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.8,02:00.4,0,1,0,1,0,24.992,61.214,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.9,02:00.5,0,1,0,1,0,24.992,61.214,35.89782545,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:51.9,02:00.5,0,1,0,1,0,24.992,61.214,35.89782545,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.0,02:00.6,0,1,0,1,0,24.992,61.206,35.89782545,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.1,02:00.7,0,1,0,1,0,24.992,61.206,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.1,02:00.7,0,1,0,1,0,24.992,61.206,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.2,02:00.8,0,1,0,1,0,24.992,61.214,35.89782553,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.3,02:00.9,0,1,0,1,0,24.992,61.214,35.89782545,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.3,02:00.9,0,1,0,1,0,24.992,61.214,35.89782545,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.4,02:01.0,0,1,0,1,0,24.992,61.206,35.89782545,139.9358103, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.5,02:01.1,0,1,0,1,0,24.992,61.206,35.89782549,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.5,02:01.1,0,1,0,1,0,24.992,61.206,35.89782549,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.6,02:01.2,0,1,0,1,0,24.986,61.21,35.89782549,139.9358102, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.7,02:01.3,0,1,0,1,0,24.986,61.21,35.89782553,139.9358101, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.7,02:01.3,0,1,0,1,0,24.986,61.21,35.89782553,139.9358101, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.8,02:01.4,0,1,0,1,0,24.979,61.215,35.89782553,139.9358101, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.9,02:01.5,0,1,0,1,0,24.979,61.215,35.89782554,139.93581, T 13,0,0,0,0,0,0,0,0,,0,0
45:52.9,02:01.5,0,1,0,1,0,24.979,61.215,35.89782554,139.93581, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.0,02:01.6,0,1,0,1,0,24.965,61.215,35.89782554,139.93581, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.1,02:01.7,0,1,0,1,0,24.965,61.215,35.89782554,139.93581, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.1,02:01.7,0,1,0,1,0,24.965,61.215,35.89782554,139.93581, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.2,02:01.8,0,1,0,1,0,24.966,61.215,35.89782554,139.93581, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.3,02:01.9,0,1,0,1,0,24.966,61.215,35.89782555,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.3,02:01.9,0,1,0,1,0,24.966,61.215,35.89782555,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.4,02:02.0,0,1,0,1,0,24.954,61.216,35.89782555,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.5,02:02.1,0,1,0,1,0,24.954,61.216,35.89782562,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.5,02:02.1,0,1,0,1,0,24.954,61.216,35.89782562,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.6,02:02.2,0,1,0,1,0,24.954,61.224,35.89782562,139.9358098, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.7,02:02.3,0,1,0,1,0,24.954,61.224,35.8978256,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.7,02:02.3,0,1,0,1,0,24.954,61.224,35.8978256,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.8,02:02.4,0,1,0,1,0,24.934,61.222,35.8978256,139.9358096, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.9,02:02.5,0,1,0,1,0,24.934,61.222,35.89782576,139.9358093, T 13,0,0,0,0,0,0,0,0,,0,0
45:53.9,02:02.5,0,1,0,1,0,24.934,61.222,35.89782576,139.9358093, T 13,0,0,0,0,0,0,0,0,,0,0
45:54.0,02:02.6,0,1,0,1,0,24.909,61.24,35.89782576,139.9358093, T 13,0,0,0,0,0,0,0,0,,0,0
45:54.1,02:02.7,0,1,0,1,0,24.909,61.24,35.89782585,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:54.1,02:02.7,0,1,0,1,0,24.909,61.24,35.89782585,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:54.2,02:02.8,0,1,0,1,0,24.883,61.249,35.89782585,139.9358091, T 13,0,0,0,0,0,0,0,0,,0,0
45:54.3,02:02.9,0,1,0,1,0,24.883,61.249,35.89782589,139.935809, T 13,0,0,0,0,0,0,0,0,,0,0
