"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:14:58:56",,,"岩本翔","ドリブル",,,
="0:14:59:59",,,"岩本翔","枠外シュート",,,
="0:15:07:47","ポゼッションエンド",,,,,,
="0:15:07:47","筑波大学",,,,,,
="0:15:17:95","相手チーム","GK",,,,,
="0:15:23:02",,,"角田涼太郎",,"インターセプト",,
="0:15:33:19","ポゼッションスタート",,,,,,
="0:15:33:19","相手チーム",,,,,,
="0:15:39:33","相手チーム",,,,"被枠外シュート",,
="0:15:42:20","ポゼッションエンド",,,,,,
="0:15:42:20","相手チーム",,,,,,
="0:16:02:36",,"GK","大川圭為",,,,
="0:16:09:50","相手チーム",,,,,"ファール",
="0:16:52:84",,"FK","角田涼太郎",,,,
="0:17:05:12","ポゼッションスタート",,,,,,
="0:17:05:12","筑波大学",,,,,,
="0:17:18:97",,,"知久航介","ドリブル",,,
="0:17:19:47",,,"知久航介","枠内シュート",,,
="0:17:24:01","ポゼッションエンド",,,,,,
="0:17:24:01","筑波大学",,,,,,
="0:17:29:34",,,"角田涼太郎",,"インターセプト",,
="0:17:39:62","相手チーム","スローイン",,,,,
="0:17:45:63",,,"山川哲史",,"ブロック",,
="0:17:46:43","ポゼッションスタート",,,,,,
="0:17:46:43","相手チーム",,,,,,
="0:17:51:17","ポゼッションエンド",,,,,,
="0:17:51:17","相手チーム",,,,,,
="0:17:53:30","ポゼッションスタート",,,,,,
="0:17:53:30","筑波大学",,,,,,
="0:17:57:77","ポゼッションエンド",,,,,,
="0:17:57:77","筑波大学",,,,,,
="0:17:59:94","ポゼッションスタート",,,,,,
="0:17:59:94","相手チーム",,,,,,
="0:18:01:94",,,"森侑里",,"ブロック",,
="0:18:07:02","ポゼッションエンド",,,,,,
="0:18:07:02","相手チーム",,,,,,
="0:18:07:28",,,"小林幹",,,"オフサイド",
="0:18:18:43","相手チーム","FK",,,,,
="0:18:25:00",,,"犬飼翔洋",,"ブロック",,
="0:18:25:40","ポゼッションスタート",,,,,,
="0:18:25:40","相手チーム",,,,,,
="0:18:30:51","ポゼッションエンド",,,,,,
="0:18:30:51","相手チーム",,,,,,
="0:18:35:11","相手チーム","スローイン",,,,,
="0:18:40:88","ポゼッションスタート",,,,,,
="0:18:40:88","相手チーム",,,,,,
="0:18:44:85",,,"三浦雅人",,"ブロック",,
="0:18:48:92","ポゼッションエンド",,,,,,
="0:18:48:92","相手チーム",,,,,,
="0:19:00:74","相手チーム","CK",,,,,
="0:19:16:05",,,"犬飼翔洋",,"ブロック",,
="0:19:23:63","相手チーム","スローイン",,,,,
="0:19:25:79","ポゼッションスタート",,,,,,
="0:19:25:79","相手チーム",,,,,,
="0:19:28:60",,,"渡邊陽",,"クリア",,
="0:19:33:40","ポゼッションエンド",,,,,,
="0:19:33:40","相手チーム",,,,,,
="0:19:35:20","ポゼッションスタート",,,,,,
="0:19:35:20","相手チーム",,,,,,
="0:19:38:54","相手チーム",,,,,"ファール",
="0:19:42:24","ポゼッションエンド",,,,,,
="0:19:42:24","相手チーム",,,,,,
="0:19:56:09","交代",,"三笘薫",,,,
="0:19:56:09",,,"岩本翔",,,,
="0:20:15:91",,"FK","大川圭為",,,,
="0:20:28:86","ポゼッションスタート",,,,,,
="0:20:28:86","相手チーム",,,,,,
="0:20:31:66",,,"山川哲史",,"ブロック",,
="0:20:37:23","ポゼッションエンド",,,,,,
="0:20:37:23","相手チーム",,,,,,
="0:20:57:05",,"スローイン","山原怜音",,,,
="0:21:01:42",,,"森侑里",,"ブロック",,
="0:21:05:63",,,"山原怜音",,"クリア",,
="0:21:11:60","ポゼッションスタート",,,,,,
="0:21:11:60","相手チーム",,,,,,
="0:21:12:33",,,"角田涼太郎",,"ブロック",,
="0:21:16:97","ポゼッションエンド",,,,,,
="0:21:16:97","相手チーム",,,,,,
="0:21:23:95","相手チーム","スローイン",,,,,
="0:21:27:52",,,"三浦雅人",,"ブロック",,
="0:21:31:92","相手チーム","スローイン",,,,,
="0:21:37:06",,,"角田涼太郎",,"クリア",,
="0:21:50:31",,,"山川哲史",,"ブロック",,
="0:21:52:24","相手チーム",,,,,"ファール",
="0:22:15:13",,"FK","大川圭為",,,,
="0:22:26:34",,,"知久航介",,"インターセプト",,
="0:22:31:11","ポゼッションスタート",,,,,,
="0:22:31:11","筑波大学",,,,,,
="0:22:35:65",,,"山川哲史",,"クリア",,
="0:22:37:09","ポゼッションエンド",,,,,,
="0:22:37:09","筑波大学",,,,,,
="0:22:43:26",,"スローイン","山原怜音",,,,
="0:22:51:57","ポゼッションスタート",,,,,,
="0:22:51:57","筑波大学",,,,,,
="0:22:59:21","相手チーム",,,,,"ファール",
="0:23:04:45","ポゼッションエンド",,,,,,
="0:23:04:45","筑波大学",,,,,,
="0:23:22:40",,"FK","大川圭為",,,,
="0:23:33:44",,,"角田涼太郎",,"ブロック",,
="0:23:41:28","相手チーム","スローイン",,,,,
="0:23:51:36","ポゼッションスタート",,,,,,
="0:23:51:36","相手チーム",,,,,,
="0:23:55:10",,,"山川哲史",,"クリア",,
="0:23:58:20","相手チーム",,,,,"ファール",
="0:23:59:87","ポゼッションエンド",,,,,,
="0:23:59:87","相手チーム",,,,,,
="0:24:10:05",,"FK","角田涼太郎",,,,
="0:24:31:57","ポゼッションスタート",,,,,,
="0:24:31:57","相手チーム",,,,,,
="0:24:34:24",,,"角田涼太郎",,"ブロック",,
="0:24:43:45",,,"山原怜音",,"クリア",,
="0:24:44:31","ポゼッションエンド",,,,,,
="0:24:44:31","相手チーム",,,,,,
="0:24:49:18",,,"渡邊陽",,"インターセプト",,
="0:24:57:29",,,"山原怜音",,"カット",,
="0:24:57:43","相手チーム",,,,,"ファール",
="0:25:06:77",,"FK","山川哲史",,,,
="0:25:12:11","ポゼッションスタート",,,,,,
="0:25:12:11","筑波大学",,,,,,
="0:25:27:46","ポゼッションエンド",,,,,,
="0:25:27:46","筑波大学",,,,,,
="0:25:37:07",,"スローイン","三笘薫",,,,
="0:25:43:44",,,"三笘薫",,,"オフサイド",
="0:25:53:38","相手チーム","FK",,,,,
="0:26:02:06",,,"森侑里",,"ブロック",,
="0:26:05:33","相手チーム",,,,,"ファール",
="0:26:23:11",,"FK","大川圭為",,,,
="0:26:36:96","ポゼッションスタート",,,,,,
="0:26:36:96","筑波大学",,,,,,
="0:26:46:00","ポゼッションエンド",,,,,,
="0:26:46:00","筑波大学",,,,,,
="0:26:47:64",,,"山川哲史",,"ブロック",,
="0:27:01:08","相手チーム","スローイン",,,,,
="0:27:06:89","相手チーム",,,,,"ファール",
="0:27:31:08",,"FK","角田涼太郎",,,,
="0:27:43:02","ポゼッションスタート",,,,,,
="0:27:43:02","相手チーム",,,,,,
="0:27:49:13","相手チーム","スローイン",,,,,
="0:27:49:30",,,"角田涼太郎",,"ブロック",,
="0:27:51:20","ポゼッションエンド",,,,,,
="0:27:51:20","相手チーム",,,,,,
="0:27:55:97","ポゼッションスタート",,,,,,
="0:27:55:97","相手チーム",,,,,,
="0:28:05:35","ポゼッションエンド",,,,,,
="0:28:05:35","相手チーム",,,,,,
="0:28:11:99",,"スローイン","角田涼太郎",,,,
="0:28:16:93",,,"三笘薫","ドリブル",,,
="0:28:21:76","ポゼッションスタート",,,,,,
="0:28:21:76","筑波大学",,,,,,
