"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:07:55:27",,,"高嶺朋樹","ドリブル",,,
="0:07:56:37","ポゼッションスタート",,,,,,
="0:07:56:37","筑波大学",,,,,,
="0:07:56:81",,,"高嶺朋樹","パス",,,
="0:07:59:84",,,"阿部航斗","パス",,,
="0:08:02:01",,,"山川哲史","ドリブル",,,
="0:08:06:05",,,"山川哲史","パス",,,
="0:08:07:55",,,"渡邊陽","パス",,,
="0:08:09:02",,,"角田涼太郎","ドリブル",,,
="0:08:11:62",,,"角田涼太郎","パス",,,
="0:08:13:59",,,"井川空","ドリブル",,,
="0:08:16:96",,,"井川空","パス",,,
="0:08:25:93",,,"森海渡","ドリブル",,,
="0:08:31:31",,,"岩本翔",,"カット",,
="0:08:35:34","ポゼッションエンド",,,,,,
="0:08:35:34","筑波大学",,,,,,
="0:08:37:78","ポゼッションスタート",,,,,,
="0:08:37:78","相手チーム",,,,,,
="0:08:42:22",,,"渡邊陽",,"カット",,
="0:08:43:62","ポゼッションエンド",,,,,,
="0:08:43:62","相手チーム",,,,,,
="0:08:44:95",,,"渡邊陽",,"カット",,
="0:08:46:59","ポゼッションスタート",,,,,,
="0:08:46:59","筑波大学",,,,,,
="0:08:47:12",,,"渡邊陽","パス",,,
="0:08:51:43",,,"井川空","ドリブル",,,
="0:08:52:79",,,"井川空","パス",,,
="0:08:53:93",,,"渡邊陽","パス",,,
="0:08:56:20",,,"角田涼太郎","ドリブル",,,
="0:08:58:27",,,"角田涼太郎","パス",,,
="0:09:00:54",,,"山川哲史","ドリブル",,,
="0:09:07:11",,,"山川哲史","パス",,,
="0:09:11:75",,,"渡邊陽","パス",,,
="0:09:14:32",,,"角田涼太郎","パス",,,
="0:09:15:32",,,"井川空","パス",,,
="0:09:16:65",,,"高嶺朋樹","ボールロスト",,,
="0:09:19:02",,,"岩本翔","ドリブル",,,
="0:09:23:02",,,"井川空","ドリブル",,,
="0:09:25:66",,,"井川空","クロス",,,
="0:09:27:03","ポゼッションエンド",,,,,,
="0:09:27:03","筑波大学",,,,,,
="0:09:54:72",,"CK","岩本翔",,,,
="0:09:57:03",,,"山川哲史","枠外シュート",,,
="0:10:23:72","相手チーム","GK",,,,,
="0:10:26:89",,,"角田涼太郎",,"ブロック",,
="0:10:30:23",,,"井川空",,"ブロック",,
="0:10:30:83","ポゼッションスタート",,,,,,
="0:10:30:83","筑波大学",,,,,,
="0:10:33:16",,,"加藤匠人","パス",,,
="0:10:35:80",,,"森海渡","枠内シュート",,,
="0:10:37:77","ポゼッションエンド",,,,,,
="0:10:37:77","筑波大学",,,,,,
="0:11:08:10",,"CK","山原怜音",,,,
="0:11:12:80",,,"山原怜音","ボールロスト",,,
="0:11:32:69","相手チーム","スローイン",,,,,
="0:11:34:46","ポゼッションスタート",,,,,,
="0:11:34:46","相手チーム",,,,,,
="0:12:24:67","ポゼッションエンド",,,,,,
="0:12:24:67","相手チーム",,,,,,
="0:12:25:77",,,"角田涼太郎",,"インターセプト",,
="0:12:27:21",,,"角田涼太郎","ボールロスト",,,
="0:12:29:04",,,"山原怜音",,,"ファール",
="0:14:01:60","相手チーム","FK",,,,,
="0:14:07:44",,,"高嶺朋樹",,"クリア",,
="0:14:16:12",,,"山川哲史",,"クリア",,
="0:14:19:29",,,"高嶺朋樹",,"クリア",,
="0:14:29:70",,"スローイン","井川空",,,,
="0:14:30:47","ポゼッションスタート",,,,,,
="0:14:30:47","筑波大学",,,,,,
="0:14:30:93",,,"加藤匠人","パス",,,
="0:14:31:77",,,"井川空","パス",,,
="0:14:35:10",,,"角田涼太郎","パス",,,
="0:14:36:87",,,"高嶺朋樹","パス",,,
="0:14:38:47",,,"渡邊陽","パス",,,
="0:14:41:81",,,"山原怜音","クロス",,,
="0:14:43:45","ポゼッションエンド",,,,,,
="0:14:43:45","筑波大学",,,,,,
="0:14:49:25",,,"生地慶充",,"ブロック",,
="0:15:12:01","相手チーム","GK",,,,,
