"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:08:23:63",,,"高嶺朋樹","ボールロスト",,,
="0:08:24:83","ポゼッションスタート",,,,,,
="0:08:24:83","相手チーム",,,,,,
="0:08:48:82",,,"渡邊陽",,"ブロック",,
="0:08:57:33",,,,,"被枠外シュート",,
="0:09:12:55","ポゼッションエンド",,,,,,
="0:09:12:55","相手チーム",,,,,,
="0:09:16:12","相手チーム","スローイン",,,,,
="0:09:36:40",,,"三浦雅人",,"クリア",,
="0:09:47:22","相手チーム","スローイン",,,,,
="0:09:55:89",,,"山原怜音",,"クリア",,
="0:10:20:42",,,"阿部航斗","パス",,,
="0:10:31:53",,"スローイン","井川空",,,,
="0:10:33:36","ポゼッションスタート",,,,,,
="0:10:33:36","筑波大学",,,,,,
="0:10:34:33",,,"角田涼太郎","ドリブル",,,
="0:10:38:57",,,"角田涼太郎","パス",,,
="0:10:41:37",,,"山川哲史","パス",,,
="0:10:44:07",,,"山原怜音","パス",,,
="0:10:46:27",,,"加藤匠人","パス",,,
="0:10:47:74",,,"山原怜音","パス",,,
="0:10:50:01",,,"渡邊陽","パス",,,
="0:10:51:18",,,"井川空","ボールロスト",,,
="0:10:52:11","ポゼッションエンド",,,,,,
="0:10:52:11","筑波大学",,,,,,
="0:10:53:62","ポゼッションスタート",,,,,,
="0:10:53:62","相手チーム",,,,,,
="0:11:15:10","ポゼッションエンド",,,,,,
="0:11:15:10","相手チーム",,,,,,
="0:11:19:61","ポゼッションスタート",,,,,,
="0:11:19:61","筑波大学",,,,,,
="0:11:19:91",,,"山川哲史","パス",,,
="0:11:21:64",,,"高嶺朋樹","パス",,,
="0:11:23:91",,,"角田涼太郎","パス",,,
="0:11:27:52",,,"渡邊陽","パス",,,
="0:11:28:55",,,"高嶺朋樹","パス",,,
="0:11:29:82",,,"角田涼太郎","パス",,,
="0:11:32:72",,,"山川哲史","パス",,,
="0:11:33:42",,,"加藤匠人","ボールロスト",,,
="0:11:34:59","ポゼッションエンド",,,,,,
="0:11:34:59","筑波大学",,,,,,
="0:11:38:43",,,"加藤匠人",,"カット",,
="0:11:39:13","ポゼッションスタート",,,,,,
="0:11:39:13","筑波大学",,,,,,
="0:11:39:69",,,"加藤匠人","パス",,,
="0:11:41:06",,,"山原怜音","パス",,,
="0:11:43:16",,,"高嶺朋樹","パス",,,
="0:11:51:04",,,"角田涼太郎","パス",,,
="0:11:51:34",,,"井川空","ドリブル",,,
="0:11:53:14",,,"三浦雅人","ボールロスト",,,
="0:11:54:48",,,"渡邊陽",,"インターセプト",,
="0:11:56:44",,,"渡邊陽","パス",,,
="0:11:57:21",,,"森海渡","ボールロスト",,,
="0:11:59:41","ポゼッションエンド",,,,,,
="0:11:59:41","筑波大学",,,,,,
="0:12:19:70",,,"山川哲史",,"ブロック",,
="0:12:42:99",,,"阿部航斗",,,,"セービング"
="0:12:43:02","ポゼッションスタート",,,,,,
="0:12:43:02","筑波大学",,,,,,
="0:12:43:09",,,"阿部航斗","パス",,,
="0:12:47:13",,,"山原怜音","パス",,,
="0:12:49:36",,,"山川哲史","パス",,,
="0:12:52:80",,,"角田涼太郎","パス",,,
="0:12:56:17",,,"渡邊陽","パス",,,
="0:12:59:51",,,"山川哲史","ドリブル",,,
="0:13:00:34",,,"山川哲史","パス",,,
="0:13:05:21",,,"阿部航斗","パス",,,
="0:13:08:48",,,"角田涼太郎","パス",,,
="0:13:10:45",,,"井川空","パス",,,
="0:13:11:52",,,"角田涼太郎","パス",,,
="0:13:16:02",,,"阿部航斗","パス",,,
="0:13:18:63",,,"山川哲史","パス",,,
="0:13:25:60",,,"森海渡","枠外シュート",,,
="0:13:27:67","ポゼッションエンド",,,,,,
="0:13:27:67","筑波大学",,,,,,
="0:13:31:54",,"CK","山原怜音",,,,
="0:14:17:12",,,"角田涼太郎",,"カット",,
="0:14:18:72","ポゼッションスタート",,,,,,
="0:14:18:72","筑波大学",,,,,,
="0:14:20:19",,,"角田涼太郎","ドリブル",,,
="0:14:25:96",,,"三浦雅人",,"インターセプト",,
="0:14:26:83",,,"三浦雅人","パス",,,
="0:14:28:36",,,"岩本翔","パス",,,
="0:14:34:00",,,"井川空","ドリブル",,,
="0:14:34:00",,,,"枠外シュート",,,
="0:14:35:04","ポゼッションエンド",,,,,,
="0:14:35:04","筑波大学",,,,,,
="0:14:52:15",,,"井川空",,"インターセプト",,
="0:14:52:35","ポゼッションスタート",,,,,,
="0:14:52:35","筑波大学",,,,,,
="0:14:52:45",,,"井川空","パス",,,
="0:14:55:06",,,"角田涼太郎","パス",,,
="0:14:57:46",,,"山川哲史","パス",,,
="0:14:57:96",,,"高嶺朋樹","ドリブル",,,
="0:14:59:96",,,"高嶺朋樹","パス",,,
="0:15:01:80",,,"渡邊陽","ドリブル",,,
="0:15:04:77",,,"渡邊陽","パス",,,
="0:15:06:60",,,"高嶺朋樹","ドリブル",,,
="0:15:08:14",,,"高嶺朋樹","ボールロスト",,,
="0:15:08:37",,,"高嶺朋樹",,,"ファール",
="0:15:12:04","ポゼッションエンド",,,,,,
="0:15:12:04","筑波大学",,,,,,
="0:15:27:46","相手チーム","FK",,,,,
="0:15:53:42",,,"井川空",,"クリア",,
="0:16:02:76",,,"阿部航斗",,,,"キャッチ"
="0:16:03:36","ポゼッションスタート",,,,,,
="0:16:03:36","筑波大学",,,,,,
="0:16:10:17",,,"阿部航斗","パス",,,
="0:16:15:77",,,"山川哲史","パス",,,
="0:16:17:54",,,"阿部航斗","パス",,,
="0:16:19:71",,,"角田涼太郎","パス",,,
="0:16:24:15",,,"高嶺朋樹","パス",,,
="0:16:26:95",,,"渡邊陽","パス",,,
="0:16:28:85",,,"山原怜音","パス",,,
="0:16:31:99",,,"加藤匠人","ボールロスト",,,
="0:16:33:66","ポゼッションエンド",,,,,,
="0:16:33:66","筑波大学",,,,,,
="0:16:38:79","ポゼッションスタート",,,,,,
="0:16:38:79","相手チーム",,,,,,
="0:17:01:62","失点",,,,"被枠内シュート",,
="0:17:04:19","ポゼッションエンド",,,,,,
="0:17:04:19","相手チーム",,,,,,
="0:17:53:00",,,"森海渡",,,,
="0:17:53:17",,,,"パス",,,
="0:17:54:70","ポゼッションスタート",,,,,,
="0:17:54:70","筑波大学",,,,,,
="0:17:55:37",,,"高嶺朋樹","パス",,,
="0:17:59:31",,,"山原怜音","パス",,,
="0:18:02:51",,,"山川哲史","パス",,,
="0:18:04:05",,,"阿部航斗",,,,
="0:18:04:18",,,,"パス",,,
="0:18:04:35",,,"角田涼太郎","ドリブル",,,
="0:18:04:58",,,"角田涼太郎","パス",,,
="0:18:09:88",,,"渡邊陽","パス",,,
="0:18:10:92",,,"高嶺朋樹","ドリブル",,,
="0:18:11:75",,,"高嶺朋樹","パス",,,
="0:18:19:93",,,"角田涼太郎","パス",,,
="0:18:21:53",,,"角田涼太郎","ボールロスト",,,
="0:18:23:90","ポゼッションエンド",,,,,,
="0:18:23:90","筑波大学",,,,,,
="0:18:33:24","相手チーム","スローイン",,,,,
="0:18:43:52",,,"渡邊陽","ドリブル",,,
="0:18:43:75",,,"三浦雅人","パス",,,
="0:18:44:52",,,"角田涼太郎","ドリブル",,,
="0:18:45:02",,,"高嶺朋樹","パス",,,
="0:18:45:22","ポゼッションスタート",,,,,,
="0:18:45:22","筑波大学",,,,,,
="0:18:46:82",,,"角田涼太郎","パス",,,
="0:18:50:49",,,"山川哲史","パス",,,
="0:18:51:03",,,"加藤匠人","パス",,,
="0:18:53:03",,,"高嶺朋樹","パス",,,
="0:18:57:97",,,"三浦雅人","パス",,,
="0:18:57:97",,,,"ドリブル",,,
="0:18:59:70",,,"井川空","ドリブル",,,
="0:19:01:90",,,"井川空","パス",,,
="0:19:03:64",,,"井川空","ボールロスト",,,
="0:19:06:94","ポゼッションエンド",,,,,,
="0:19:06:94","筑波大学",,,,,,
="0:19:11:41",,,"角田涼太郎",,"カット",,
="0:19:11:51","ポゼッションスタート",,,,,,
="0:19:11:51","筑波大学",,,,,,
="0:19:11:58",,,"角田涼太郎","パス",,,
="0:19:14:82",,,"渡邊陽","パス",,,
="0:19:15:95",,,"井川空","パス",,,
="0:19:18:99",,,"渡邊陽","パス",,,
="0:19:21:22",,,"角田涼太郎","パス",,,
="0:19:24:06",,,"山川哲史","パス",,,
="0:19:24:73",,,"山原怜音","ボールロスト",,,
="0:19:27:90","ポゼッションエンド",,,,,,
="0:19:27:90","筑波大学",,,,,,
="0:19:34:14",,,"山原怜音","パス",,,
="0:19:35:57",,"スローイン","山原怜音",,,,
="0:19:35:64",,,"高嶺朋樹","パス",,,
="0:19:36:40","ポゼッションスタート",,,,,,
="0:19:36:40","筑波大学",,,,,,
="0:19:36:84",,,"山原怜音","パス",,,
="0:19:38:84",,,"山川哲史","パス",,,
="0:19:41:98",,,"阿部航斗","パス",,,
="0:19:44:75",,,"角田涼太郎","パス",,,
="0:19:47:05",,,"渡邊陽","パス",,,
="0:19:50:72",,,"角田涼太郎","パス",,,
="0:19:53:36",,,"高嶺朋樹","パス",,,
="0:19:54:59",,,"角田涼太郎","パス",,,
="0:19:58:96",,,"山川哲史","パス",,,
="0:20:01:56",,,"加藤匠人","パス",,,
="0:20:02:63",,,"高嶺朋樹","パス",,,
="0:20:03:73",,,"加藤匠人","パス",,,
="0:20:03:73",,,"櫻庭立樹",,,,
="0:20:05:97",,,"渡邊陽","ドリブル",,,
="0:20:06:97",,,"渡邊陽","パス",,,
="0:20:09:07",,,"高嶺朋樹","パス",,,
="0:20:11:24",,,"渡邊陽","パス",,,
