"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:13:24:13",,,"高嶺朋樹",,"クリア",,
="0:13:29:27","ポゼッションエンド",,,,,,
="0:13:29:27","相手チーム",,,,,,
="0:13:31:24","相手チーム",,,,"被枠外シュート",,
="0:14:01:84",,"GK","阿部航斗",,,,
="0:14:14:38",,"スローイン","加藤匠人",,,,
="0:14:16:72","ポゼッションスタート",,,,,,
="0:14:16:72","筑波大学",,,,,,
="0:14:38:51",,,"角田涼太郎","ドリブル",,,
="0:14:38:51",,,,"クロス",,,
="0:14:44:68","ポゼッションエンド",,,,,,
="0:14:44:68","筑波大学",,,,,,
="0:14:51:25",,,"高嶺朋樹",,"カット",,
="0:14:54:06","相手チーム",,,,,"ファール",
="0:15:02:96",,"FK","高嶺朋樹",,,,
="0:15:03:87","ポゼッションスタート",,,,,,
="0:15:03:87","筑波大学",,,,,,
="0:15:10:94",,,"渡邊陽",,"カット",,
="0:15:31:49","ポゼッションエンド",,,,,,
="0:15:31:49","筑波大学",,,,,,
="0:15:37:23",,,"和田育",,"カット",,
="0:15:37:87","ポゼッションスタート",,,,,,
="0:15:37:87","筑波大学",,,,,,
="0:15:53:28",,,"角田涼太郎","ドリブル",,,
="0:15:54:25","ポゼッションエンド",,,,,,
="0:15:54:25","筑波大学",,,,,,
="0:15:56:25","ポゼッションスタート",,,,,,
="0:15:56:25","相手チーム",,,,,,
="0:16:40:46","ポゼッションエンド",,,,,,
="0:16:40:46","相手チーム",,,,,,
="0:16:43:20","ポゼッションスタート",,,,,,
="0:16:43:20","相手チーム",,,,,,
="0:16:54:98","相手チーム",,,,"被枠外シュート",,
="0:16:55:21","ポゼッションエンド",,,,,,
="0:16:55:21","相手チーム",,,,,,
="0:17:00:98","ポゼッションスタート",,,,,,
="0:17:00:98","筑波大学",,,,,,
="0:17:08:76",,"GK","阿部航斗",,,,
="0:17:14:46","ポゼッションエンド",,,,,,
="0:17:14:46","筑波大学",,,,,,
="0:17:34:95","相手チーム",,,,,"ファール",
="0:17:51:13","相手チーム","スローイン",,,,,
="0:18:00:04",,,"山原怜音",,"クリア",,
="0:18:32:14","相手チーム","スローイン",,,,,
="0:18:34:21",,,"山川哲史",,"ブロック",,
="0:18:37:61","ポゼッションスタート",,,,,,
="0:18:37:61","筑波大学",,,,,,
