"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:11:37:76",,,"知久航介",,"インターセプト",,
="0:11:47:54",,"スローイン","小林幹",,,,
="0:11:48:34","ポゼッションスタート",,,,,,
="0:11:48:34","筑波大学",,,,,,
="0:12:10:69","ポゼッションエンド",,,,,,
="0:12:10:69","筑波大学",,,,,,
="0:12:18:97",,,"森侑里",,"シュートブロック",,
="0:12:47:96",,,"高嶺朋樹","クロス",,,
="0:13:27:40",,"CK","高嶺朋樹",,,,
="0:14:10:28",,"CK","山原怜音",,,,
="0:14:14:95","得点",,"高嶺朋樹","枠内シュート",,,
="0:14:48:38","ポゼッションスタート",,,,,,
="0:14:48:38","相手チーム",,,,,,
="0:15:09:57","ポゼッションエンド",,,,,,
="0:15:09:57","相手チーム",,,,,,
="0:15:13:38","ポゼッションスタート",,,,,,
="0:15:13:38","筑波大学",,,,,,
="0:15:17:88","ポゼッションエンド",,,,,,
="0:15:17:88","筑波大学",,,,,,
="0:15:25:82","ポゼッションスタート",,,,,,
="0:15:25:82","相手チーム",,,,,,
="0:15:58:29",,,"山原怜音",,"クリア",,
="0:16:00:06","ポゼッションエンド",,,,,,
="0:16:00:06","相手チーム",,,,,,
="0:16:05:23",,,"犬飼翔洋",,,"ファール",
="0:16:13:64","ポゼッションスタート",,,,,,
="0:16:13:64","相手チーム",,,,,,
="0:16:14:54","相手チーム","FK",,,,,
="0:16:53:74",,,"小林幹",,"カット",,
="0:17:04:22","ポゼッションエンド",,,,,,
="0:17:04:22","相手チーム",,,,,,
="0:17:04:52",,,"山川哲史",,"ブロック",,
="0:17:04:52",,,,,"クリア",,
="0:17:19:50","相手チーム","スローイン",,,,,
="0:17:20:90","ポゼッションスタート",,,,,,
="0:17:20:90","相手チーム",,,,,,
="0:17:46:06","ポゼッションエンド",,,,,,
="0:17:46:06","相手チーム",,,,,,
="0:17:51:80",,"GK","大川圭為",,,,
="0:17:54:77","ポゼッションスタート",,,,,,
="0:17:54:77","筑波大学",,,,,,
="0:18:11:52","ポゼッションエンド",,,,,,
="0:18:11:52","筑波大学",,,,,,
="0:18:15:46","ポゼッションスタート",,,,,,
="0:18:15:46","相手チーム",,,,,,
="0:18:38:08","ポゼッションエンド",,,,,,
="0:18:38:08","相手チーム",,,,,,
="0:18:38:21",,,"山川哲史",,"シュートブロック",,
="0:19:15:45","相手チーム","CK",,,,,
="0:19:20:19",,,"大川圭為",,,,"キャッチ"
="0:19:38:24","ポゼッションスタート",,,,,,
="0:19:38:24","筑波大学",,,,,,
="0:19:39:04",,"スローイン","三笘薫",,,,
="0:20:22:25",,,"三笘薫","ドリブル",,,
="0:20:29:06","ポゼッションエンド",,,,,,
="0:20:29:06","筑波大学",,,,,,
="0:20:29:12",,,"山川哲史",,"インターセプト",,
="0:20:38:93","ポゼッションスタート",,,,,,
="0:20:38:93","筑波大学",,,,,,
="0:20:42:80",,,"高嶺朋樹",,"インターセプト",,
="0:21:02:82","ポゼッションエンド",,,,,,
="0:21:02:82","筑波大学",,,,,,
="0:21:05:93",,,"山原怜音",,,"オフサイド",
="0:21:34:59","相手チーム","FK",,,,,
="0:21:38:73",,,"角田涼太郎",,"ブロック",,
="0:21:51:64","相手チーム","スローイン",,,,,
="0:21:58:68",,,"森侑里",,"クリア",,
="0:22:20:00","相手チーム","スローイン",,,,,
="0:22:30:45",,,"山川哲史",,"ブロック",,
="0:22:32:21","ポゼッションスタート",,,,,,
="0:22:32:21","筑波大学",,,,,,
="0:22:46:56",,,"渡邊陽",,"インターセプト",,
="0:22:49:73","ポゼッションエンド",,,,,,
="0:22:49:73","筑波大学",,,,,,
="0:22:52:20","ポゼッションスタート",,,,,,
="0:22:52:20","相手チーム",,,,,,
="0:23:06:92","ポゼッションエンド",,,,,,
="0:23:06:92","相手チーム",,,,,,
="0:23:07:85",,,"三笘薫",,"カット",,
="0:23:10:39","ポゼッションスタート",,,,,,
="0:23:10:39","筑波大学",,,,,,
="0:23:43:99","ポゼッションエンド",,,,,,
="0:23:43:99","筑波大学",,,,,,
="0:23:44:35",,,"渡邊陽",,"カット",,
="0:23:50:26","ポゼッションスタート",,,,,,
="0:23:50:26","相手チーム",,,,,,
="0:24:16:82",,,"山川哲史",,"ブロック",,
="0:24:18:82","ポゼッションエンド",,,,,,
="0:24:18:82","相手チーム",,,,,,
="0:24:23:66",,,"大川圭為",,"クリア",,
="0:24:29:03","ポゼッションスタート",,,,,,
="0:24:29:03","筑波大学",,,,,,
="0:24:32:47",,,"小林幹",,"カット",,
="0:24:39:87",,,"渡邊陽","ドリブル",,,
="0:24:44:21","ポゼッションエンド",,,,,,
="0:24:44:21","筑波大学",,,,,,
="0:24:51:52","相手チーム","スローイン",,,,,
="0:24:52:05","ポゼッションスタート",,,,,,
="0:24:52:05","相手チーム",,,,,,
="0:25:18:81","ポゼッションエンド",,,,,,
="0:25:18:81","相手チーム",,,,,,
="0:25:20:72",,,"知久航介",,"ブロック",,
="0:25:23:65","ポゼッションスタート",,,,,,
="0:25:23:65","筑波大学",,,,,,
="0:25:26:79",,,"角田涼太郎","ドリブル",,,
="0:25:52:38","ポゼッションエンド",,,,,,
="0:25:52:38","筑波大学",,,,,,
="0:26:02:62","相手チーム","スローイン",,,,,
="0:26:05:86","ポゼッションスタート",,,,,,
="0:26:05:86","相手チーム",,,,,,
="0:26:15:77","相手チーム",,,,"被枠内シュート",,
="0:26:15:77","失点",,,,,,
="0:26:18:11","ポゼッションエンド",,,,,,
="0:26:18:11","相手チーム",,,,,,
="0:27:16:20","ポゼッションスタート",,,,,,
="0:27:16:20","相手チーム",,,,,,
="0:27:20:84","ポゼッションエンド",,,,,,
="0:27:20:84","相手チーム",,,,,,
="0:27:27:28",,,"高嶺朋樹",,"カット",,
="0:27:40:89",,"スローイン","山原怜音",,,,
="0:27:42:02","ポゼッションスタート",,,,,,
="0:27:42:02","筑波大学",,,,,,
="0:28:28:67","ポゼッションエンド",,,,,,
="0:28:28:67","筑波大学",,,,,,
="0:28:30:51","相手チーム",,,,,"ファール",
="0:29:14:92",,"FK","山原怜音",,,,
="0:29:21:02",,,"知久航介",,"カット",,
="0:29:21:76","ポゼッションスタート",,,,,,
="0:29:21:76","筑波大学",,,,,,
="0:29:28:20",,,"三笘薫","ドリブル",,,
="0:30:05:87","ポゼッションエンド",,,,,,
="0:30:05:87","筑波大学",,,,,,
="0:30:08:80","ポゼッションスタート",,,,,,
="0:30:08:80","相手チーム",,,,,,
="0:30:24:39","ポゼッションエンド",,,,,,
="0:30:24:39","相手チーム",,,,,,
="0:30:25:09",,,"山川哲史",,"ブロック",,
="0:30:52:95","相手チーム","スローイン",,,,,
="0:30:55:88","ポゼッションスタート",,,,,,
="0:30:55:88","相手チーム",,,,,,
="0:31:22:98",,,"山川哲史",,"シュートブロック",,
="0:31:26:25","ポゼッションエンド",,,,,,
="0:31:26:25","相手チーム",,,,,,
="0:31:28:15","ポゼッションスタート",,,,,,
="0:31:28:15","筑波大学",,,,,,
="0:31:29:58",,,"三笘薫",,"インターセプト",,
="0:31:31:25","ポゼッションエンド",,,,,,
="0:31:31:25","筑波大学",,,,,,
="0:31:37:93",,,"知久航介",,"ブロック",,
="0:31:49:64","相手チーム","スローイン",,,,,
="0:31:49:94","ポゼッションスタート",,,,,,
="0:31:49:94","相手チーム",,,,,,
="0:32:01:48","ポゼッションエンド",,,,,,
="0:32:01:48","相手チーム",,,,,,
="0:32:04:42","ポゼッションスタート",,,,,,
="0:32:04:42","筑波大学",,,,,,
="0:32:18:23",,,"角田涼太郎","ドリブル",,,
="0:32:24:21","ポゼッションエンド",,,,,,
="0:32:24:21","筑波大学",,,,,,
="0:32:33:68",,,"高嶺朋樹",,"インターセプト",,
="0:32:44:63",,,"三笘薫",,"カット",,
="0:32:44:79","ポゼッションスタート",,,,,,
="0:32:44:79","筑波大学",,,,,,
="0:33:30:84",,,"三笘薫","ドリブル",,,
="0:33:34:31","ポゼッションエンド",,,,,,
="0:33:34:31","筑波大学",,,,,,
="0:33:41:05",,"スローイン","山原怜音",,,,
="0:33:43:15","ポゼッションスタート",,,,,,
="0:33:43:15","相手チーム",,,,,,
="0:34:28:66","ポゼッションエンド",,,,,,
="0:34:28:66","相手チーム",,,,,,
="0:34:33:74",,,"角田涼太郎",,"クリア",,
="0:34:50:95","ポゼッションスタート",,,,,,
="0:34:50:95","相手チーム",,,,,,
="0:35:04:37","ポゼッションエンド",,,,,,
="0:35:04:37","相手チーム",,,,,,
="0:35:26:09","相手チーム","スローイン",,,,,
="0:35:33:76",,,"渡邊陽",,"カット",,
="0:35:34:00","ポゼッションスタート",,,,,,
="0:35:34:00","筑波大学",,,,,,
="0:35:38:60","ポゼッションエンド",,,,,,
="0:35:38:60","筑波大学",,,,,,
="0:35:40:74","ポゼッションスタート",,,,,,
="0:35:40:74","筑波大学",,,,,,
="0:35:41:00",,,"山原怜音","ドリブル",,,
="0:35:46:61",,,"山川哲史",,"インターセプト",,
="0:36:19:07",,,"渡邊陽",,"カット",,
="0:36:59:01","ポゼッションエンド",,,,,,
="0:36:59:01","筑波大学",,,,,,
="0:37:00:82","ポゼッションスタート",,,,,,
="0:37:00:82","相手チーム",,,,,,
="0:37:19:73","ポゼッションエンド",,,,,,
="0:37:19:73","相手チーム",,,,,,
="0:37:31:08",,"GK","大川圭為",,,,
="0:37:31:18","ポゼッションスタート",,,,,,
="0:37:31:18","筑波大学",,,,,,
="0:38:13:29",,,"三笘薫","ドリブル",,,
="0:38:18:83","ポゼッションエンド",,,,,,
="0:38:18:83","筑波大学",,,,,,
="0:38:31:34",,,"山川哲史",,"ブロック",,
="0:38:34:84","ポゼッションスタート",,,,,,
="0:38:34:84","筑波大学",,,,,,
="0:38:40:72","ポゼッションエンド",,,,,,
="0:38:40:72","筑波大学",,,,,,
="0:38:41:12",,,"知久航介",,"クリア",,
="0:38:43:12","ポゼッションスタート",,,,,,
="0:38:43:12","相手チーム",,,,,,
="0:39:14:22","ポゼッションエンド",,,,,,
="0:39:14:22","相手チーム",,,,,,
="0:39:16:02",,"GK","大川圭為",,,,
="0:39:18:25","ポゼッションスタート",,,,,,
="0:39:18:25","筑波大学",,,,,,
="0:39:56:62",,,"高嶺朋樹","ドリブル",,,
="0:40:12:57",,,"三笘薫","ドリブル",,,
="0:40:13:21",,,"三笘薫","枠外シュート",,,
="0:40:14:18","ポゼッションエンド",,,,,,
="0:40:14:18","筑波大学",,,,,,
="0:40:41:77","相手チーム","GK",,,,,
="0:40:45:84",,,"角田涼太郎",,"ブロック",,
="0:40:58:72","ポゼッションスタート",,,,,,
="0:40:58:72","筑波大学",,,,,,
="0:41:16:84",,,"角田涼太郎",,"インターセプト",,
="0:41:22:71","ポゼッションエンド",,,,,,
="0:41:22:71","筑波大学",,,,,,
="0:41:54:41","ポゼッションスタート",,,,,,
="0:41:54:41","筑波大学",,,,,,
="0:41:54:84",,"スローイン","知久航介",,,,
="0:42:06:76","ポゼッションエンド",,,,,,
="0:42:06:76","筑波大学",,,,,,
="0:42:10:33","ポゼッションスタート",,,,,,
="0:42:10:33","相手チーム",,,,,,
="0:42:15:03",,,"渡邊陽",,"ブロック",,
="0:42:24:31","ポゼッションエンド",,,,,,
="0:42:24:31","相手チーム",,,,,,
="0:42:30:81",,"スローイン","知久航介",,,,
="0:42:42:26","ポゼッションスタート",,,,,,
="0:42:42:26","相手チーム",,,,,,
