"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:11:41:43","ポゼッションスタート",,,,,,
="0:11:41:43","相手チーム",,,,,,
="0:11:57:65","ポゼッションエンド",,,,,,
="0:11:57:65","相手チーム",,,,,,
="0:11:57:81",,,"山原怜音",,"インターセプト",,
="0:12:00:38","ポゼッションスタート",,,,,,
="0:12:00:38","筑波大学",,,,,,
="0:12:04:29","ポゼッションエンド",,,,,,
="0:12:04:29","筑波大学",,,,,,
="0:12:15:36",,"スローイン","高嶺朋樹",,,,
="0:12:16:20","ポゼッションスタート",,,,,,
="0:12:16:20","筑波大学",,,,,,
="0:12:36:48","ポゼッションエンド",,,,,,
="0:12:36:48","筑波大学",,,,,,
="0:12:55:84","ポゼッションスタート",,,,,,
="0:12:55:84","相手チーム",,,,,,
="0:12:56:14","相手チーム","GK",,,,,
="0:13:12:42","ポゼッションエンド",,,,,,
="0:13:12:42","相手チーム",,,,,,
="0:13:14:66",,,"高嶺朋樹",,"インターセプト",,
="0:13:15:89","ポゼッションスタート",,,,,,
="0:13:15:89","筑波大学",,,,,,
="0:13:19:89",,,"三笘薫","ドリブル",,,
="0:13:20:50","ポゼッションエンド",,,,,,
="0:13:20:50","筑波大学",,,,,,
="0:13:24:13",,,"三笘薫","枠外シュート",,,
="0:13:38:21","相手チーム","GK",,,,,
="0:13:38:91","ポゼッションスタート",,,,,,
="0:13:38:91","相手チーム",,,,,,
="0:13:42:82","ポゼッションエンド",,,,,,
="0:13:42:82","相手チーム",,,,,,
="0:13:44:05",,,"山原怜音",,"インターセプト",,
="0:13:50:16","相手チーム",,,,,"ファール",
="0:14:02:94",,"FK","高嶺朋樹",,,,
="0:14:03:20","ポゼッションスタート",,,,,,
="0:14:03:20","筑波大学",,,,,,
="0:14:16:72",,,"三笘薫","ドリブル",,,
="0:14:20:82","ポゼッションエンド",,,,,,
="0:14:20:82","筑波大学",,,,,,
="0:14:23:69","ポゼッションスタート",,,,,,
="0:14:23:69","筑波大学",,,,,,
="0:14:28:76",,,"山原怜音","ドリブル",,,
="0:14:32:87","ポゼッションエンド",,,,,,
="0:14:32:87","筑波大学",,,,,,
="0:14:35:20","ポゼッションスタート",,,,,,
="0:14:35:20","相手チーム",,,,,,
="0:14:57:93","ポゼッションエンド",,,,,,
="0:14:57:93","相手チーム",,,,,,
="0:14:58:69",,,"山川哲史",,"インターセプト",,
="0:15:05:30",,,"犬飼翔洋",,,"ファール",
="0:15:05:73",,,"山川哲史",,"クリア",,
="0:15:11:11","ポゼッションスタート",,,,,,
="0:15:11:11","相手チーム",,,,,,
="0:15:14:61","相手チーム","FK",,,,,
="0:15:35:50","ポゼッションエンド",,,,,,
="0:15:35:50","相手チーム",,,,,,
="0:15:54:52","ポゼッションスタート",,,,,,
="0:15:54:52","筑波大学",,,,,,
="0:16:21:58",,,"三浦雅人",,"インターセプト",,
="0:16:23:41","ポゼッションエンド",,,,,,
="0:16:23:41","筑波大学",,,,,,
="0:16:25:85","ポゼッションスタート",,,,,,
="0:16:25:85","相手チーム",,,,,,
="0:16:43:93","ポゼッションエンド",,,,,,
="0:16:43:93","相手チーム",,,,,,
="0:16:45:57",,,"渡邊陽",,"ブロック",,
="0:16:51:24","相手チーム",,,,"被枠外シュート",,
="0:17:34:62","相手チーム","CK",,,,,
="0:17:40:76",,,"岩本翔",,"クリア",,
="0:18:00:84","相手チーム","スローイン",,,,,
="0:18:04:45","ポゼッションスタート",,,,,,
="0:18:04:45","筑波大学",,,,,,
="0:18:10:82",,,"大川圭為",,"クリア",,
="0:18:13:89","ポゼッションエンド",,,,,,
="0:18:13:89","筑波大学",,,,,,
="0:18:16:39","ポゼッションスタート",,,,,,
="0:18:16:39","相手チーム",,,,,,
="0:18:32:87","ポゼッションエンド",,,,,,
="0:18:32:87","相手チーム",,,,,,
="0:18:34:41","相手チーム",,,,"被枠内シュート",,
="0:18:53:96","相手チーム","スローイン",,,,,
="0:18:54:53","ポゼッションスタート",,,,,,
="0:18:54:53","相手チーム",,,,,,
="0:18:57:97",,,"三浦雅人",,"ブロック",,
="0:18:58:83","ポゼッションエンド",,,,,,
="0:18:58:83","相手チーム",,,,,,
="0:19:07:31","相手チーム","スローイン",,,,,
="0:19:08:41","ポゼッションスタート",,,,,,
="0:19:08:41","相手チーム",,,,,,
="0:19:19:89","ポゼッションエンド",,,,,,
="0:19:19:89","相手チーム",,,,,,
="0:19:23:69",,,"山川哲史",,"ブロック",,
="0:19:29:40",,,"大川圭為",,,,"セービング"
="0:19:56:19","相手チーム","CK",,,,,
="0:20:03:87","相手チーム",,"高嶺朋樹",,"ブロック",,
="0:20:03:87",,,,,"被枠内シュート",,
="0:20:36:87","相手チーム","CK",,,,,
="0:20:44:04","ポゼッションスタート",,,,,,
="0:20:44:04","筑波大学",,,,,,
="0:20:46:94",,,"三笘薫","ドリブル",,,
="0:21:11:57","ポゼッションエンド",,,,,,
="0:21:11:57","筑波大学",,,,,,
="0:21:12:07",,,"山原怜音","枠外シュート",,,
="0:21:39:03","相手チーム","GK",,,,,
="0:21:47:77","相手チーム","スローイン",,,,,
="0:21:49:87","ポゼッションスタート",,,,,,
="0:21:49:87","相手チーム",,,,,,
="0:21:55:11","ポゼッションエンド",,,,,,
="0:21:55:11","相手チーム",,,,,,
="0:21:56:58",,,"角田涼太郎",,"カット",,
="0:21:57:31","ポゼッションスタート",,,,,,
="0:21:57:31","筑波大学",,,,,,
="0:22:09:96","ポゼッションエンド",,,,,,
="0:22:09:96","筑波大学",,,,,,
="0:22:13:96","相手チーム",,,,,"ファール",
="0:24:16:38",,"FK","山原怜音",,,,
="0:25:14:21",,"CK","山原怜音",,,,
="0:27:05:92","相手チーム","FK",,,,,
="0:27:10:13",,,"高嶺朋樹",,"ブロック",,
="0:27:22:97","相手チーム","スローイン",,,,,
="0:27:29:08",,,"山川哲史",,"ブロック",,
="0:27:29:24","ポゼッションスタート",,,,,,
="0:27:29:24","筑波大学",,,,,,
="0:27:36:95",,,"三浦雅人","ドリブル",,,
="0:27:56:84",,,"高嶺朋樹","クロス",,,
="0:27:58:31","ポゼッションエンド",,,,,,
="0:27:58:31","筑波大学",,,,,,
="0:28:12:55","相手チーム","GK",,,,,
="0:28:17:86","ポゼッションスタート",,,,,,
="0:28:17:86","筑波大学",,,,,,
="0:28:18:83",,,"角田涼太郎",,"カット",,
="0:28:22:63","ポゼッションエンド",,,,,,
="0:28:22:63","筑波大学",,,,,,
="0:28:24:00",,,"犬飼翔洋",,,"オフサイド",
="0:28:36:85","相手チーム","FK",,,,,
="0:28:37:85","ポゼッションスタート",,,,,,
="0:28:37:85","相手チーム",,,,,,
="0:28:53:83","ポゼッションエンド",,,,,,
="0:28:53:83","相手チーム",,,,,,
="0:29:19:22",,"GK","大川圭為",,,,
